Generations:
0: ((7, 2, 4, 8, 6, 5, 3, 1, 0, 9), 777)
1: ((7, 2, 4, 8, 6, 5, 3, 1, 0, 9), 777)
2: ((2, 4, 3, 7, 0, 9, 6, 8, 1, 5), 765)
3: ((2, 4, 3, 7, 0, 9, 6, 8, 1, 5), 765)
4: ((2, 4, 3, 7, 0, 9, 6, 8, 1, 5), 765)
5: ((2, 4, 3, 7, 0, 9, 6, 8, 1, 5), 765)
6: ((4, 2, 1, 6, 8, 0, 7, 5, 3, 9), 764)
7: ((4, 2, 1, 6, 8, 0, 7, 5, 3, 9), 764)
8: ((2, 4, 3, 7, 0, 9, 6, 8, 1, 5), 765)
9: ((2, 7, 6, 4, 8, 0, 1, 5, 3, 9), 764)
10: ((2, 4, 6, 7, 8, 1, 0, 5, 3, 9), 754)
11: ((2, 4, 6, 7, 8, 1, 0, 5, 3, 9), 754)
12: ((2, 4, 6, 7, 8, 1, 0, 5, 3, 9), 754)
13: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
14: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
15: ((4, 7, 2, 6, 8, 1, 3, 5, 0, 9), 748)
16: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
17: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
18: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
19: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
20: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
21: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
22: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
23: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
24: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
25: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
26: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
27: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
28: ((2, 4, 7, 6, 8, 1, 0, 3, 5, 9), 753)
29: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
30: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
31: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
32: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
33: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
34: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
35: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
36: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
37: ((2, 4, 7, 3, 6, 1, 8, 0, 5, 9), 746)
38: ((2, 4, 7, 6, 8, 1, 0, 3, 9, 5), 748)
39: ((2, 4, 6, 7, 8, 1, 5, 0, 3, 9), 745)
40: ((2, 4, 6, 7, 8, 1, 5, 0, 3, 9), 745)
41: ((2, 4, 6, 7, 8, 1, 5, 0, 3, 9), 745)
42: ((2, 4, 6, 7, 8, 1, 5, 0, 3, 9), 745)
43: ((2, 4, 7, 1, 6, 8, 5, 3, 0, 9), 746)
44: ((2, 4, 7, 1, 6, 8, 5, 3, 0, 9), 746)
45: ((2, 7, 4, 1, 8, 0, 5, 3, 6, 9), 752)
46: ((4, 2, 7, 8, 1, 6, 3, 0, 5, 9), 754)
47: ((4, 2, 3, 7, 1, 6, 8, 0, 5, 9), 750)
48: ((4, 2, 7, 6, 8, 1, 0, 5, 9, 3), 748)
49: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
50: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
51: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
52: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
53: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
54: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
55: ((4, 2, 7, 1, 6, 8, 5, 3, 0, 9), 743)
56: ((2, 4, 7, 1, 6, 8, 5, 3, 0, 9), 747)
57: ((2, 4, 7, 1, 6, 8, 5, 3, 0, 9), 747)
58: ((2, 4, 7, 8, 1, 0, 5, 3, 6, 9), 746)
59: ((2, 4, 7, 8, 1, 0, 5, 3, 6, 9), 746)
60: ((2, 4, 7, 8, 1, 0, 5, 3, 6, 9), 746)
61: ((2, 4, 7, 8, 1, 0, 5, 3, 6, 9), 746)
62: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
63: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
64: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
65: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
66: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
67: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
68: ((4, 7, 2, 6, 8, 1, 5, 0, 3, 9), 746)
69: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
70: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
71: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
72: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
73: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
74: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
75: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
76: ((4, 2, 7, 6, 8, 0, 9, 1, 3, 5), 746)
77: ((2, 7, 4, 6, 8, 1, 5, 0, 3, 9), 743)
78: ((2, 7, 4, 6, 8, 1, 5, 0, 3, 9), 743)
79: ((2, 7, 4, 6, 8, 1, 5, 0, 3, 9), 743)
80: ((2, 7, 4, 6, 8, 1, 5, 0, 3, 9), 743)
81: ((2, 7, 4, 6, 8, 1, 5, 0, 3, 9), 743)
82: ((4, 2, 3, 7, 1, 6, 8, 5, 0, 9), 746)
83: ((4, 2, 3, 7, 1, 6, 8, 5, 0, 9), 746)
84: ((4, 2, 3, 7, 1, 6, 8, 5, 0, 9), 746)
85: ((4, 2, 3, 7, 1, 6, 8, 5, 0, 9), 746)
86: ((4, 2, 3, 7, 1, 6, 8, 5, 0, 9), 746)
87: ((4, 7, 2, 8, 0, 1, 5, 3, 9, 6), 746)
88: ((4, 7, 2, 8, 0, 1, 5, 3, 9, 6), 746)
