Generations:
0: ((2, 6, 7, 4, 0, 3, 8, 9, 5, 1), 775)
1: ((2, 6, 7, 4, 0, 3, 8, 9, 5, 1), 775)
2: ((6, 7, 5, 4, 0, 3, 8, 9, 1, 2), 761)
3: ((6, 7, 5, 4, 0, 3, 8, 9, 1, 2), 761)
4: ((6, 7, 5, 4, 0, 3, 8, 9, 1, 2), 761)
5: ((6, 7, 5, 4, 0, 3, 8, 9, 1, 2), 761)
6: ((7, 4, 8, 6, 0, 3, 5, 9, 1, 2), 761)
7: ((7, 4, 8, 6, 0, 3, 5, 9, 1, 2), 761)
8: ((7, 4, 8, 6, 0, 3, 5, 9, 1, 2), 761)
9: ((7, 4, 8, 6, 0, 3, 5, 9, 1, 2), 761)
10: ((4, 6, 5, 0, 3, 7, 9, 8, 1, 2), 759)
11: ((4, 6, 5, 0, 3, 7, 9, 8, 1, 2), 759)
12: ((4, 6, 5, 0, 3, 7, 9, 8, 1, 2), 759)
13: ((4, 6, 5, 0, 3, 7, 9, 8, 1, 2), 759)
14: ((5, 4, 0, 2, 6, 7, 9, 8, 3, 1), 758)
15: ((5, 4, 0, 2, 6, 7, 9, 8, 3, 1), 758)
16: ((5, 4, 0, 2, 6, 7, 9, 8, 3, 1), 758)
17: ((5, 4, 0, 2, 6, 7, 9, 8, 3, 1), 758)
18: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
19: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
20: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
21: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
22: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
23: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
24: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
25: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
26: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 752)
27: ((3, 7, 2, 1, 6, 4, 0, 8, 5, 9), 756)
28: ((3, 7, 2, 1, 6, 4, 0, 8, 5, 9), 756)
29: ((3, 7, 2, 1, 6, 4, 0, 8, 5, 9), 756)
30: ((3, 7, 2, 1, 6, 4, 0, 8, 5, 9), 756)
31: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
32: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
33: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
34: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
35: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
36: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
37: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
38: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
39: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
40: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
41: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
42: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
43: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
44: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
45: ((4, 7, 2, 1, 5, 8, 6, 0, 9, 3), 748)
46: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
47: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
48: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
49: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
50: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
51: ((7, 2, 4, 8, 0, 1, 5, 9, 6, 3), 748)
52: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
53: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
54: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
55: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
56: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
57: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
58: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
59: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
60: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
61: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
62: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
63: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
64: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
65: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
66: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
67: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
68: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
69: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
70: ((2, 4, 7, 8, 0, 1, 9, 5, 6, 3), 747)
71: ((2, 7, 4, 0, 1, 6, 5, 3, 9, 8), 754)
72: ((2, 7, 4, 0, 1, 6, 5, 3, 9, 8), 754)
73: ((2, 7, 4, 0, 1, 6, 5, 3, 9, 8), 754)
74: ((4, 7, 2, 8, 1, 5, 0, 6, 9, 3), 752)
75: ((2, 7, 8, 4, 0, 1, 5, 9, 3, 6), 747)
76: ((2, 7, 8, 4, 0, 1, 5, 9, 3, 6), 747)
77: ((2, 7, 8, 4, 0, 1, 5, 9, 3, 6), 747)
78: ((2, 7, 8, 4, 0, 1, 5, 9, 3, 6), 747)
