Generations:
0: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 591)
1: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 591)
2: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
3: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
4: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
5: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
6: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
7: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
8: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
9: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
10: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
11: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
12: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
13: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
14: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
15: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
16: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
17: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
18: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
19: ((7, 1, 8, 5, 4, 0, 9, 3, 6, 2), 578)
20: ((7, 6, 1, 5, 4, 0, 9, 8, 3, 2), 575)
21: ((7, 6, 1, 5, 4, 0, 9, 8, 3, 2), 575)
22: ((7, 6, 1, 5, 4, 0, 9, 8, 3, 2), 575)
23: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
24: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
25: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
26: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
27: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
28: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
29: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
30: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
31: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
32: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
33: ((7, 6, 9, 1, 8, 5, 3, 0, 2, 4), 570)
34: ((1, 7, 6, 5, 4, 0, 3, 8, 9, 2), 574)
35: ((7, 6, 1, 5, 0, 4, 8, 3, 2, 9), 572)
36: ((7, 6, 1, 5, 0, 4, 8, 3, 2, 9), 572)
37: ((7, 6, 1, 5, 0, 4, 8, 3, 2, 9), 572)
38: ((7, 6, 1, 5, 0, 4, 8, 3, 2, 9), 572)
39: ((1, 7, 6, 5, 4, 0, 3, 8, 9, 2), 574)
40: ((1, 7, 6, 5, 4, 0, 3, 8, 9, 2), 576)
41: ((1, 7, 6, 5, 4, 0, 3, 8, 9, 2), 576)
42: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 572)
43: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 572)
44: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 572)
45: ((7, 1, 6, 5, 4, 0, 2, 8, 9, 3), 569)
46: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 572)
47: ((7, 6, 1, 5, 4, 0, 8, 9, 3, 2), 571)
48: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
49: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
50: ((7, 1, 6, 5, 0, 4, 8, 3, 2, 9), 566)
51: ((7, 1, 6, 5, 0, 4, 8, 3, 2, 9), 566)
52: ((7, 1, 6, 5, 0, 4, 8, 3, 2, 9), 566)
53: ((7, 1, 6, 5, 0, 4, 8, 3, 2, 9), 566)
54: ((7, 1, 6, 5, 0, 4, 8, 3, 2, 9), 566)
55: ((7, 1, 6, 5, 4, 0, 3, 8, 9, 2), 565)
56: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
57: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
58: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
59: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
60: ((7, 1, 6, 5, 0, 4, 3, 8, 2, 9), 566)
61: ((7, 1, 6, 5, 0, 9, 3, 8, 4, 2), 561)
62: ((7, 1, 6, 5, 0, 9, 3, 8, 4, 2), 561)
63: ((7, 1, 6, 5, 0, 9, 3, 8, 4, 2), 561)
64: ((7, 1, 6, 5, 0, 9, 3, 8, 4, 2), 561)
65: ((7, 1, 6, 5, 0, 4, 9, 8, 3, 2), 568)
