Generations:
0: ((1, 10, 21, 14, 8, 19, 4, 0, 15, 22, 11, 9, 5, 16, 13, 12, 23, 24, 17, 7, 18, 20, 3, 6, 2), 1060)
1: ((17, 19, 4, 1, 9, 10, 23, 7, 14, 20, 8, 0, 21, 2, 11, 22, 13, 6, 3, 12, 15, 18, 5, 16, 24), 1051)
2: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
3: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
4: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
5: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
6: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
7: ((11, 2, 8, 7, 24, 10, 16, 21, 17, 20, 12, 9, 3, 1, 19, 5, 23, 18, 14, 6, 13, 15, 4, 0, 22), 1011)
8: ((5, 16, 20, 19, 1, 10, 24, 21, 18, 17, 0, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1004)
9: ((5, 16, 20, 19, 1, 10, 24, 21, 18, 17, 0, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1004)
10: ((16, 20, 5, 19, 1, 10, 24, 21, 18, 0, 17, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1001)
11: ((16, 20, 5, 19, 1, 10, 24, 21, 18, 0, 17, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1001)
12: ((16, 20, 5, 19, 1, 10, 24, 21, 18, 0, 17, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1001)
13: ((16, 20, 5, 19, 1, 10, 24, 21, 18, 0, 17, 2, 11, 6, 4, 7, 8, 23, 12, 15, 14, 13, 22, 3, 9), 1001)
14: ((16, 20, 19, 1, 10, 24, 21, 18, 2, 0, 17, 11, 6, 4, 3, 7, 8, 23, 12, 15, 14, 13, 5, 9, 22), 998)
15: ((18, 2, 8, 7, 24, 10, 16, 21, 0, 17, 11, 6, 4, 3, 23, 12, 15, 14, 13, 5, 9, 22, 20, 19, 1), 985)
16: ((16, 20, 19, 1, 10, 24, 21, 18, 2, 0, 17, 11, 6, 4, 3, 7, 8, 23, 12, 15, 14, 13, 5, 9, 22), 998)
17: ((5, 16, 20, 22, 9, 17, 0, 2, 8, 19, 4, 1, 21, 12, 23, 7, 3, 18, 14, 6, 13, 15, 10, 11, 24), 982)
18: ((5, 16, 20, 22, 9, 17, 0, 2, 8, 19, 4, 1, 21, 12, 23, 7, 3, 18, 14, 6, 13, 15, 10, 11, 24), 982)
19: ((5, 16, 20, 22, 9, 17, 0, 2, 8, 19, 4, 1, 21, 12, 23, 7, 3, 18, 14, 6, 13, 15, 10, 11, 24), 982)
20: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
21: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
22: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
23: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
24: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
25: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
26: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
27: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
28: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
29: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
30: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
31: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
32: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
33: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
34: ((5, 16, 20, 22, 9, 18, 17, 0, 2, 8, 12, 19, 4, 1, 15, 6, 21, 14, 13, 23, 7, 3, 10, 11, 24), 977)
35: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
36: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
37: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
38: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
39: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
40: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
41: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
42: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
43: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
44: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
45: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
46: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
47: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
48: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
49: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
50: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
51: ((16, 18, 20, 1, 10, 24, 21, 13, 8, 14, 12, 19, 23, 22, 4, 0, 5, 9, 15, 11, 2, 6, 3, 17, 7), 962)
