Generations:
0: ((7, 2, 6, 1, 9, 3, 5, 4, 8, 0), 610)
1: ((4, 9, 0, 3, 7, 6, 5, 1, 2, 8), 594)
2: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
3: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
4: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
5: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
6: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
7: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
8: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
9: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
10: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
11: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
12: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
13: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
14: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
15: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
16: ((7, 1, 6, 5, 0, 2, 4, 3, 9, 8), 575)
17: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
18: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
19: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
20: ((7, 6, 1, 5, 0, 3, 4, 2, 8, 9), 562)
21: ((7, 6, 1, 5, 0, 3, 4, 2, 8, 9), 562)
22: ((7, 6, 1, 5, 0, 3, 4, 2, 8, 9), 562)
23: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
24: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
25: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
26: ((7, 6, 1, 5, 0, 3, 8, 4, 9, 2), 565)
