Generations:
0: ((9, 22, 11, 20, 6, 4, 15, 24, 1, 12, 5, 2, 21, 7, 23, 10, 0, 13, 8, 19, 17, 14, 16, 18, 3), 1014)
1: ((4, 17, 20, 23, 0, 6, 1, 8, 3, 10, 21, 18, 19, 9, 11, 5, 12, 7, 24, 2, 13, 14, 15, 22, 16), 1013)
2: ((17, 12, 18, 23, 24, 13, 19, 2, 4, 15, 14, 11, 1, 8, 16, 5, 9, 22, 3, 0, 20, 10, 6, 21, 7), 974)
3: ((6, 23, 8, 10, 24, 4, 2, 19, 9, 20, 22, 0, 17, 14, 18, 5, 16, 15, 12, 11, 21, 1, 13, 3, 7), 965)
4: ((6, 23, 8, 10, 24, 4, 2, 19, 9, 20, 22, 0, 17, 14, 18, 5, 16, 15, 12, 11, 21, 1, 13, 3, 7), 965)
5: ((6, 23, 8, 10, 24, 4, 2, 19, 9, 20, 22, 0, 17, 14, 18, 5, 16, 15, 12, 11, 21, 1, 13, 3, 7), 965)
6: ((6, 23, 8, 10, 24, 4, 2, 19, 9, 20, 22, 0, 17, 14, 18, 5, 16, 15, 12, 11, 21, 1, 13, 3, 7), 965)
7: ((6, 23, 8, 10, 24, 4, 2, 19, 9, 20, 22, 0, 17, 14, 18, 5, 16, 15, 12, 11, 21, 1, 13, 3, 7), 965)
8: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
9: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
10: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
11: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
12: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
13: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
14: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
15: ((14, 23, 8, 24, 17, 12, 21, 2, 3, 0, 6, 15, 7, 19, 4, 16, 9, 10, 11, 13, 1, 22, 18, 5, 20), 910)
16: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
17: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
18: ((16, 20, 11, 10, 2, 8, 22, 21, 5, 23, 9, 6, 15, 7, 3, 18, 1, 13, 0, 14, 12, 4, 17, 24, 19), 952)
19: ((24, 12, 22, 18, 17, 21, 19, 6, 7, 16, 20, 4, 15, 0, 5, 11, 23, 3, 14, 1, 13, 9, 2, 10, 8), 952)
20: ((24, 17, 20, 21, 2, 3, 6, 15, 4, 18, 19, 9, 11, 14, 23, 22, 1, 13, 8, 10, 5, 7, 16, 0, 12), 935)
21: ((24, 17, 20, 21, 2, 3, 6, 15, 4, 18, 19, 9, 11, 14, 23, 22, 1, 13, 8, 10, 5, 7, 16, 0, 12), 935)
