Generations:
0: ((20, 23, 9, 4, 14, 2, 7, 6, 16, 11, 24, 18, 0, 10, 8, 17, 1, 15, 19, 3, 5, 13, 21, 12, 22), 1074)
1: ((8, 15, 6, 22, 7, 24, 11, 19, 20, 16, 9, 21, 12, 5, 3, 23, 17, 13, 0, 1, 10, 18, 2, 4, 14), 1053)
2: ((14, 2, 7, 16, 11, 24, 18, 0, 10, 8, 19, 5, 13, 6, 12, 15, 9, 4, 20, 3, 17, 1, 21, 22, 23), 1032)
3: ((14, 2, 7, 16, 11, 24, 18, 0, 10, 8, 19, 5, 13, 6, 12, 15, 9, 4, 20, 3, 17, 1, 21, 22, 23), 1032)
4: ((19, 10, 20, 21, 22, 5, 13, 14, 2, 15, 7, 18, 11, 4, 23, 17, 1, 16, 8, 6, 3, 12, 9, 0, 24), 1018)
5: ((19, 10, 20, 21, 22, 5, 13, 14, 2, 15, 7, 18, 11, 4, 23, 17, 1, 16, 8, 6, 3, 12, 9, 0, 24), 1018)
6: ((19, 10, 20, 21, 22, 5, 13, 14, 2, 15, 7, 18, 11, 4, 23, 17, 1, 16, 8, 6, 3, 12, 9, 0, 24), 1018)
7: ((2, 14, 21, 0, 6, 13, 24, 19, 18, 7, 15, 20, 11, 12, 4, 9, 1, 23, 3, 17, 22, 10, 5, 16, 8), 1013)
8: ((2, 14, 21, 0, 6, 13, 24, 19, 18, 7, 15, 20, 11, 12, 4, 9, 1, 23, 3, 17, 22, 10, 5, 16, 8), 1013)
9: ((2, 14, 21, 0, 6, 13, 24, 19, 18, 7, 15, 20, 11, 12, 4, 9, 1, 23, 3, 17, 22, 10, 5, 16, 8), 1013)
10: ((2, 14, 21, 0, 6, 13, 24, 19, 18, 7, 15, 20, 11, 12, 4, 9, 1, 23, 3, 17, 22, 10, 5, 16, 8), 1013)
11: ((8, 14, 11, 21, 13, 7, 22, 17, 16, 1, 3, 18, 4, 20, 15, 12, 19, 5, 23, 9, 2, 6, 24, 0, 10), 1008)
12: ((5, 14, 21, 0, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 17, 22, 10, 8), 979)
13: ((5, 14, 21, 0, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 17, 22, 10, 8), 979)
14: ((5, 14, 21, 0, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 17, 22, 10, 8), 979)
15: ((5, 14, 21, 0, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 17, 22, 10, 8), 979)
16: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
17: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
18: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
19: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
20: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
21: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
22: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
23: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
24: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
25: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
26: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
27: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
28: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
29: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
30: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
31: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
32: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
33: ((21, 0, 6, 13, 24, 5, 1, 7, 18, 9, 4, 17, 16, 20, 15, 12, 19, 3, 10, 2, 8, 22, 23, 11, 14), 966)
34: ((0, 14, 11, 7, 18, 16, 19, 15, 5, 1, 20, 2, 4, 3, 9, 23, 6, 12, 10, 13, 21, 22, 17, 24, 8), 956)
35: ((19, 5, 14, 21, 7, 16, 15, 2, 18, 23, 10, 20, 1, 4, 22, 8, 3, 17, 6, 24, 0, 13, 9, 11, 12), 950)
36: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
37: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
38: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
39: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
40: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
41: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
42: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
43: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
44: ((21, 5, 0, 6, 8, 13, 24, 19, 18, 10, 1, 7, 2, 16, 15, 20, 9, 11, 23, 3, 12, 4, 22, 17, 14), 949)
45: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
46: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
47: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
48: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
49: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
50: ((5, 14, 0, 21, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 10), 947)
51: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
52: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
53: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
54: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
55: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
56: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
57: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
58: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
59: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
60: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
61: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
62: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
63: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
64: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
65: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
66: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
67: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
68: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
69: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
70: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
71: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
72: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
73: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
74: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
75: ((14, 21, 0, 10, 6, 13, 24, 19, 18, 1, 7, 2, 16, 15, 20, 23, 3, 4, 17, 11, 12, 22, 9, 8, 5), 945)
76: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
77: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
78: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
79: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
80: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
81: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
82: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
83: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
84: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
85: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
86: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
87: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
88: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
89: ((14, 21, 7, 18, 16, 15, 2, 4, 19, 1, 20, 6, 9, 5, 0, 3, 8, 23, 24, 12, 17, 22, 10, 13, 11), 946)
90: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
91: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
92: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
93: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
94: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
95: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 20, 3, 17, 6, 24, 12, 22, 23, 10, 13, 14, 1, 0), 943)
Best: ((9, 21, 5, 2, 19, 7, 16, 18, 11, 8, 15, 4, 3, 20, 17, 6, 24, 23, 12, 22, 10, 13, 14, 1, 0), 943)
Runtime: 192.6244552 s
