Generations:
0: ((35, 11, 39, 5, 8, 44, 0, 6, 49, 7, 48, 17, 23, 29, 40, 33, 36, 38, 25, 24, 16, 4, 47, 43, 13, 2, 26, 1, 28, 31, 19, 27, 14, 9, 3, 10, 30, 32, 34, 12, 46, 15, 18, 37, 45, 22, 21, 41, 20, 42), 1250)
1: ((35, 11, 39, 5, 8, 44, 0, 6, 49, 7, 48, 17, 23, 29, 40, 33, 36, 38, 25, 24, 16, 4, 47, 43, 13, 2, 26, 1, 28, 31, 19, 27, 14, 9, 3, 10, 30, 32, 34, 12, 46, 15, 18, 37, 45, 22, 21, 41, 20, 42), 1250)
2: ((35, 11, 39, 5, 8, 44, 0, 6, 49, 7, 48, 17, 23, 29, 40, 33, 36, 38, 25, 24, 16, 4, 47, 43, 13, 2, 26, 1, 28, 31, 19, 27, 14, 9, 3, 10, 30, 32, 34, 12, 46, 15, 18, 37, 45, 22, 21, 41, 20, 42), 1250)
3: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
4: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
5: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
6: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
7: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
8: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
9: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
10: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
11: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
12: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
13: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
14: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
15: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
16: ((14, 44, 9, 48, 23, 25, 11, 38, 41, 7, 40, 12, 26, 33, 21, 31, 10, 18, 28, 46, 35, 42, 20, 47, 36, 16, 39, 17, 45, 24, 3, 22, 2, 43, 8, 49, 34, 32, 0, 1, 19, 27, 6, 13, 37, 15, 29, 5, 30, 4), 1216)
