Generations:
0: ((16, 1, 13, 40, 21, 41, 44, 2, 34, 10, 20, 7, 48, 3, 33, 32, 38, 6, 30, 29, 27, 35, 26, 19, 46, 28, 11, 39, 22, 8, 23, 31, 4, 12, 14, 17, 45, 5, 18, 0, 25, 36, 47, 37, 42, 43, 49, 24, 15, 9), 1273)
1: ((7, 14, 5, 4, 45, 9, 19, 11, 41, 44, 30, 1, 49, 15, 21, 46, 31, 32, 36, 24, 35, 33, 16, 8, 40, 28, 48, 39, 25, 42, 6, 13, 22, 38, 43, 10, 12, 0, 34, 29, 20, 26, 27, 2, 18, 3, 47, 23, 37, 17), 1240)
2: ((39, 21, 35, 47, 17, 33, 0, 4, 15, 2, 28, 34, 41, 16, 31, 1, 29, 23, 44, 30, 36, 24, 48, 18, 49, 20, 19, 46, 25, 37, 9, 5, 10, 32, 13, 43, 27, 22, 40, 12, 42, 26, 6, 45, 38, 8, 3, 7, 14, 11), 1238)
3: ((1, 4, 2, 22, 41, 34, 36, 28, 35, 15, 47, 21, 33, 13, 30, 23, 12, 16, 31, 29, 0, 44, 25, 49, 18, 26, 24, 9, 48, 43, 7, 39, 6, 32, 3, 8, 19, 37, 20, 38, 27, 45, 10, 46, 14, 40, 5, 11, 42, 17), 1226)
4: ((23, 44, 33, 7, 41, 47, 43, 0, 19, 13, 28, 26, 12, 40, 17, 11, 14, 16, 30, 9, 10, 15, 21, 18, 27, 42, 29, 38, 6, 2, 5, 1, 46, 3, 45, 4, 39, 48, 36, 37, 20, 25, 8, 34, 22, 24, 31, 32, 35, 49), 1225)
5: ((45, 19, 11, 41, 1, 49, 12, 21, 31, 32, 36, 20, 24, 35, 34, 40, 18, 26, 48, 39, 25, 42, 44, 2, 37, 9, 16, 29, 30, 8, 43, 46, 0, 7, 5, 6, 33, 15, 28, 13, 22, 38, 10, 3, 47, 23, 27, 17, 14, 4), 1223)
6: ((45, 19, 11, 41, 1, 49, 12, 21, 31, 32, 36, 20, 24, 35, 34, 40, 18, 26, 48, 39, 25, 42, 44, 2, 37, 9, 16, 29, 30, 8, 43, 46, 0, 7, 5, 6, 33, 15, 28, 13, 22, 38, 10, 3, 47, 23, 27, 17, 14, 4), 1223)
7: ((45, 19, 11, 41, 1, 49, 12, 21, 31, 32, 36, 20, 24, 35, 34, 40, 18, 26, 48, 39, 25, 42, 44, 2, 37, 9, 16, 29, 30, 8, 43, 46, 0, 7, 5, 6, 33, 15, 28, 13, 22, 38, 10, 3, 47, 23, 27, 17, 14, 4), 1223)
8: ((45, 19, 11, 41, 1, 49, 12, 21, 31, 32, 36, 20, 24, 35, 34, 40, 18, 26, 48, 39, 25, 42, 44, 2, 37, 9, 16, 29, 30, 8, 43, 46, 0, 7, 5, 6, 33, 15, 28, 13, 22, 38, 10, 3, 47, 23, 27, 17, 14, 4), 1223)
9: ((45, 19, 11, 41, 1, 49, 12, 21, 31, 32, 36, 20, 24, 35, 34, 40, 18, 26, 48, 39, 25, 42, 44, 2, 37, 9, 16, 29, 30, 8, 43, 46, 0, 7, 5, 6, 33, 15, 28, 13, 22, 38, 10, 3, 47, 23, 27, 17, 14, 4), 1223)
