Generations:
0: ((1, 0, 7, 4, 8, 5, 6, 2, 9, 3), 722)
1: ((1, 0, 4, 6, 3, 5, 7, 2, 9, 8), 718)
2: ((3, 7, 1, 6, 2, 4, 8, 9, 0, 5), 709)
3: ((7, 4, 0, 2, 8, 5, 3, 9, 6, 1), 715)
4: ((9, 7, 3, 1, 6, 2, 4, 8, 5, 0), 706)
5: ((9, 7, 3, 1, 6, 2, 4, 8, 5, 0), 706)
6: ((9, 7, 3, 1, 6, 2, 4, 8, 5, 0), 706)
7: ((9, 7, 3, 1, 6, 2, 4, 8, 5, 0), 706)
8: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
9: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
10: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
11: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
12: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
13: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
14: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
15: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
16: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
17: ((7, 3, 9, 2, 4, 8, 1, 6, 5, 0), 701)
18: ((3, 9, 7, 1, 6, 2, 8, 4, 5, 0), 700)
19: ((3, 9, 7, 1, 6, 2, 8, 4, 5, 0), 700)
20: ((7, 9, 1, 6, 2, 4, 8, 5, 0, 3), 697)
21: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
22: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
23: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
24: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
25: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
26: ((0, 4, 6, 5, 1, 2, 7, 8, 3, 9), 689)
27: ((7, 9, 1, 6, 2, 4, 8, 5, 0, 3), 697)
28: ((7, 9, 1, 6, 2, 4, 8, 5, 0, 3), 697)
29: ((7, 9, 1, 6, 2, 4, 8, 5, 0, 3), 697)
30: ((7, 3, 9, 1, 2, 4, 6, 8, 0, 5), 698)
31: ((3, 9, 7, 1, 6, 2, 8, 4, 5, 0), 698)
32: ((3, 9, 7, 1, 6, 2, 8, 4, 5, 0), 698)
33: ((3, 9, 7, 1, 6, 2, 8, 4, 5, 0), 698)
34: ((7, 9, 1, 6, 2, 4, 3, 5, 8, 0), 699)
35: ((7, 9, 1, 6, 2, 4, 3, 5, 8, 0), 699)
36: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
37: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
38: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
39: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
40: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
41: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
42: ((9, 7, 1, 6, 2, 3, 8, 4, 5, 0), 697)
43: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
44: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
45: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
46: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
47: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
48: ((7, 9, 1, 6, 3, 2, 4, 8, 5, 0), 698)
