Generations:
0: ((6, 2, 7, 8, 4, 0, 5, 1, 9, 3), 787)
1: ((2, 7, 6, 3, 4, 8, 5, 0, 1, 9), 777)
2: ((4, 0, 7, 3, 2, 8, 9, 1, 6, 5), 767)
3: ((5, 2, 0, 6, 7, 9, 4, 8, 3, 1), 771)
4: ((0, 2, 7, 4, 1, 5, 6, 8, 9, 3), 765)
5: ((0, 2, 7, 4, 1, 5, 6, 8, 9, 3), 765)
6: ((0, 2, 7, 4, 1, 5, 6, 8, 9, 3), 765)
7: ((0, 2, 7, 4, 1, 5, 6, 8, 9, 3), 765)
8: ((0, 2, 7, 4, 1, 5, 6, 8, 9, 3), 765)
9: ((7, 2, 8, 4, 0, 9, 1, 6, 5, 3), 748)
10: ((7, 2, 8, 4, 0, 9, 1, 6, 5, 3), 748)
11: ((7, 2, 8, 4, 0, 9, 1, 6, 5, 3), 748)
12: ((3, 4, 7, 2, 1, 8, 5, 0, 6, 9), 758)
13: ((3, 4, 7, 2, 1, 8, 5, 0, 6, 9), 758)
14: ((3, 4, 7, 2, 1, 8, 5, 0, 6, 9), 758)
15: ((3, 4, 7, 2, 1, 8, 5, 0, 6, 9), 758)
16: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
17: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
18: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
19: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
20: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
21: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
22: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
23: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
24: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
25: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
26: ((2, 4, 6, 7, 8, 1, 0, 9, 5, 3), 742)
27: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
28: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
29: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
30: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
31: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
32: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
33: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
34: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
35: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
36: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
37: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
38: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
39: ((5, 4, 2, 0, 7, 6, 9, 3, 8, 1), 745)
40: ((2, 7, 4, 8, 1, 5, 6, 0, 9, 3), 746)
41: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
42: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
43: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
44: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
45: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
46: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
47: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
48: ((4, 2, 0, 7, 1, 5, 6, 3, 9, 8), 753)
49: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
50: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
51: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
52: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
53: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
54: ((2, 7, 4, 1, 3, 6, 8, 0, 9, 5), 753)
55: ((2, 7, 4, 1, 3, 6, 8, 0, 9, 5), 753)
56: ((2, 7, 4, 1, 3, 6, 8, 0, 9, 5), 753)
57: ((2, 7, 4, 1, 3, 6, 8, 0, 9, 5), 753)
58: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
59: ((7, 4, 2, 1, 0, 9, 6, 3, 8, 5), 754)
60: ((4, 2, 7, 8, 1, 5, 6, 0, 9, 3), 755)
61: ((2, 7, 4, 8, 0, 9, 1, 6, 3, 5), 752)
62: ((2, 7, 4, 8, 0, 9, 1, 6, 3, 5), 752)
63: ((4, 2, 0, 7, 9, 6, 3, 8, 1, 5), 755)
64: ((4, 2, 0, 7, 9, 6, 3, 8, 1, 5), 755)
65: ((7, 4, 2, 0, 6, 8, 9, 1, 5, 3), 757)
66: ((7, 4, 2, 0, 6, 8, 9, 1, 5, 3), 757)
67: ((7, 4, 2, 0, 6, 8, 9, 1, 5, 3), 757)
68: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
69: ((7, 4, 2, 8, 1, 0, 5, 9, 6, 3), 755)
70: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
71: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
72: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
73: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
74: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
75: ((4, 7, 2, 1, 3, 6, 8, 0, 9, 5), 757)
76: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
77: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
78: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
79: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
80: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
81: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
82: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
83: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
84: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
85: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
86: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
87: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
88: ((5, 4, 2, 6, 0, 9, 3, 8, 7, 1), 745)
89: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
90: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
91: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
92: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
93: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
94: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
95: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
96: ((2, 4, 7, 1, 6, 8, 0, 9, 3, 5), 756)
Best: ((4, 2, 7, 8, 1, 5, 0, 9, 6, 3), 741)
Runtime: 185.4287574 s
