Generations:
0: ((0, 45, 23, 9, 19, 21, 30, 4, 35, 8, 44, 34, 2, 16, 43, 42, 48, 10, 24, 18, 13, 49, 31, 7, 39, 5, 20, 40, 38, 11, 15, 14, 36, 41, 1, 27, 32, 46, 3, 17, 6, 26, 28, 29, 33, 37, 12, 25, 47, 22), 1294)
1: ((22, 13, 24, 44, 2, 48, 36, 14, 34, 9, 3, 16, 11, 25, 10, 47, 38, 40, 29, 4, 35, 12, 41, 21, 0, 7, 46, 28, 39, 31, 19, 45, 6, 32, 37, 43, 30, 20, 33, 8, 26, 42, 17, 5, 23, 18, 15, 49, 1, 27), 1261)
2: ((22, 13, 24, 44, 2, 48, 36, 14, 34, 9, 3, 16, 11, 25, 10, 47, 38, 40, 29, 4, 35, 12, 41, 21, 0, 7, 46, 28, 39, 31, 19, 45, 6, 32, 37, 43, 30, 20, 33, 8, 26, 42, 17, 5, 23, 18, 15, 49, 1, 27), 1261)
3: ((22, 13, 24, 44, 2, 48, 36, 14, 34, 9, 3, 16, 11, 25, 10, 47, 38, 40, 29, 4, 35, 12, 41, 21, 0, 7, 46, 28, 39, 31, 19, 45, 6, 32, 37, 43, 30, 20, 33, 8, 26, 42, 17, 5, 23, 18, 15, 49, 1, 27), 1261)
4: ((45, 8, 36, 38, 24, 17, 27, 10, 15, 34, 11, 5, 0, 23, 9, 16, 1, 44, 2, 6, 43, 49, 30, 13, 40, 37, 41, 35, 18, 21, 19, 7, 42, 22, 14, 3, 39, 20, 47, 25, 33, 26, 29, 28, 12, 46, 4, 32, 48, 31), 1234)
5: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
6: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
7: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
8: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
9: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
10: ((44, 2, 9, 12, 25, 49, 34, 3, 26, 11, 47, 38, 40, 35, 21, 0, 7, 46, 28, 39, 6, 32, 43, 30, 33, 8, 24, 4, 31, 19, 45, 17, 42, 5, 20, 16, 37, 14, 22, 27, 29, 10, 36, 1, 23, 41, 48, 13, 15, 18), 1225)
