Generations:
0: ((6, 7, 43, 9, 48, 45, 28, 8, 12, 14, 19, 30, 26, 37, 34, 15, 21, 10, 5, 24, 41, 32, 40, 25, 16, 38, 13, 36, 22, 44, 47, 49, 17, 35, 0, 46, 11, 3, 4, 31, 27, 23, 2, 1, 39, 29, 20, 42, 33, 18), 1273)
1: ((6, 7, 43, 9, 48, 45, 28, 8, 12, 14, 19, 30, 26, 37, 34, 15, 21, 10, 5, 24, 41, 32, 40, 25, 16, 38, 13, 36, 22, 44, 47, 49, 17, 35, 0, 46, 11, 3, 4, 31, 27, 23, 2, 1, 39, 29, 20, 42, 33, 18), 1273)
2: ((36, 3, 0, 19, 45, 1, 35, 20, 26, 15, 31, 40, 16, 38, 17, 14, 11, 41, 27, 22, 46, 24, 44, 13, 48, 6, 9, 47, 30, 5, 4, 23, 42, 43, 10, 12, 39, 32, 7, 18, 37, 2, 21, 33, 25, 29, 8, 34, 49, 28), 1269)
3: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 14, 18, 10, 29, 5, 46, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 1, 17, 37, 16, 25, 48, 4), 1223)
4: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 18, 10, 29, 5, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 46, 14, 1, 17, 37, 16, 25, 48, 4), 1222)
5: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 18, 10, 29, 5, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 46, 14, 1, 17, 37, 16, 25, 48, 4), 1222)
6: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 18, 10, 29, 5, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 46, 14, 1, 17, 37, 16, 25, 48, 4), 1222)
7: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 18, 10, 29, 5, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 46, 14, 1, 17, 37, 16, 25, 48, 4), 1222)
8: ((13, 27, 2, 44, 26, 7, 19, 34, 15, 22, 42, 45, 0, 21, 36, 41, 30, 49, 24, 11, 8, 3, 23, 35, 33, 39, 18, 10, 29, 5, 47, 32, 31, 28, 38, 6, 43, 40, 20, 12, 9, 46, 14, 1, 17, 37, 16, 25, 48, 4), 1222)
9: ((14, 23, 21, 4, 5, 9, 26, 19, 20, 27, 35, 41, 3, 10, 49, 12, 32, 0, 28, 39, 25, 46, 15, 18, 6, 8, 13, 17, 40, 47, 22, 24, 11, 45, 7, 16, 2, 36, 30, 38, 33, 43, 1, 29, 44, 42, 31, 34, 48, 37), 1211)
10: ((14, 23, 21, 4, 5, 9, 26, 19, 20, 27, 35, 41, 3, 10, 49, 12, 32, 0, 28, 39, 25, 46, 15, 18, 6, 8, 13, 17, 40, 47, 22, 24, 11, 45, 7, 16, 2, 36, 30, 38, 33, 43, 1, 29, 44, 42, 31, 34, 48, 37), 1211)
11: ((14, 23, 21, 4, 5, 9, 26, 19, 20, 27, 35, 41, 3, 10, 49, 12, 32, 0, 28, 39, 25, 46, 15, 18, 6, 8, 13, 17, 40, 47, 22, 24, 11, 45, 7, 16, 2, 36, 30, 38, 33, 43, 1, 29, 44, 42, 31, 34, 48, 37), 1211)
12: ((14, 23, 21, 4, 5, 9, 26, 19, 20, 27, 35, 41, 3, 10, 49, 12, 32, 0, 28, 39, 25, 46, 15, 18, 6, 8, 13, 17, 40, 47, 22, 24, 11, 45, 7, 16, 2, 36, 30, 38, 33, 43, 1, 29, 44, 42, 31, 34, 48, 37), 1211)
13: ((22, 27, 44, 21, 4, 5, 35, 41, 3, 10, 49, 0, 36, 33, 15, 2, 39, 42, 18, 7, 8, 30, 26, 13, 23, 11, 29, 43, 40, 12, 14, 19, 20, 46, 47, 32, 31, 28, 38, 6, 9, 1, 17, 37, 16, 25, 48, 24, 45, 34), 1202)
14: ((22, 27, 44, 21, 4, 5, 35, 41, 3, 10, 49, 0, 36, 33, 15, 2, 39, 42, 18, 7, 8, 30, 26, 13, 23, 11, 29, 43, 40, 12, 14, 19, 20, 46, 47, 32, 31, 28, 38, 6, 9, 1, 17, 37, 16, 25, 48, 24, 45, 34), 1202)
15: ((22, 27, 44, 21, 4, 5, 35, 41, 3, 10, 49, 0, 36, 33, 15, 2, 39, 42, 18, 7, 8, 30, 26, 13, 23, 11, 29, 43, 40, 12, 14, 19, 20, 46, 47, 32, 31, 28, 38, 6, 9, 1, 17, 37, 16, 25, 48, 24, 45, 34), 1202)
16: ((2, 44, 26, 19, 34, 15, 22, 42, 0, 21, 36, 41, 14, 49, 24, 11, 3, 23, 8, 13, 35, 33, 39, 18, 10, 29, 5, 6, 43, 12, 30, 40, 20, 46, 47, 32, 31, 28, 38, 9, 1, 17, 37, 16, 25, 45, 7, 48, 4, 27), 1197)
