Generations:
0: ((8, 9, 5, 6, 0, 7, 2, 4, 1, 3), 803)
1: ((9, 8, 5, 6, 7, 4, 0, 2, 3, 1), 800)
2: ((9, 1, 7, 2, 0, 8, 4, 6, 3, 5), 777)
3: ((9, 1, 7, 2, 0, 8, 4, 6, 3, 5), 777)
4: ((9, 1, 7, 2, 0, 8, 4, 6, 3, 5), 777)
5: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
6: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
7: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
8: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
9: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
10: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
11: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
12: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
13: ((9, 1, 0, 2, 5, 6, 3, 4, 8, 7), 766)
14: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
15: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
16: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
17: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
18: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
19: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
20: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
21: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
22: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
23: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
24: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
25: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 764)
26: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
27: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
28: ((9, 1, 0, 2, 5, 8, 7, 6, 4, 3), 765)
29: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
30: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
31: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
32: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
33: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
34: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
35: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
36: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
37: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
38: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
39: ((9, 5, 1, 4, 8, 7, 6, 3, 0, 2), 755)
40: ((9, 5, 1, 4, 8, 7, 6, 3, 0, 2), 755)
41: ((9, 5, 1, 4, 8, 7, 6, 3, 0, 2), 755)
42: ((9, 0, 2, 1, 5, 8, 7, 6, 4, 3), 765)
43: ((9, 0, 5, 4, 8, 6, 1, 2, 3, 7), 764)
44: ((9, 0, 5, 4, 8, 6, 1, 2, 3, 7), 764)
45: ((9, 0, 5, 4, 8, 6, 1, 2, 3, 7), 764)
46: ((9, 0, 5, 4, 8, 6, 1, 2, 3, 7), 764)
47: ((9, 0, 5, 4, 8, 6, 1, 2, 3, 7), 764)
48: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
49: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
50: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
51: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
52: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
53: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
54: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
55: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
56: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
57: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
58: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
59: ((5, 9, 1, 4, 8, 7, 6, 3, 0, 2), 755)
60: ((5, 9, 4, 8, 7, 6, 3, 0, 2, 1), 755)
61: ((5, 9, 4, 8, 7, 6, 3, 1, 2, 0), 755)
62: ((5, 9, 4, 8, 7, 6, 3, 1, 2, 0), 755)
63: ((5, 9, 4, 8, 7, 6, 3, 1, 2, 0), 755)
64: ((5, 9, 4, 8, 7, 6, 3, 1, 2, 0), 755)
