Generations:
0: ((10, 25, 31, 9, 40, 24, 27, 35, 38, 30, 33, 4, 1, 17, 7, 2, 29, 19, 0, 36, 8, 22, 15, 20, 6, 32, 11, 21, 47, 28, 48, 12, 45, 41, 18, 34, 39, 3, 14, 46, 42, 13, 44, 26, 23, 43, 16, 37, 5, 49), 1243)
1: ((10, 25, 31, 9, 40, 24, 27, 35, 38, 30, 33, 4, 1, 17, 7, 2, 29, 19, 0, 36, 8, 22, 15, 20, 6, 32, 11, 21, 47, 28, 48, 12, 45, 41, 18, 34, 39, 3, 14, 46, 42, 13, 44, 26, 23, 43, 16, 37, 5, 49), 1243)
2: ((10, 25, 31, 9, 40, 24, 27, 35, 38, 30, 33, 4, 1, 17, 7, 2, 29, 19, 0, 36, 8, 22, 15, 20, 6, 32, 11, 21, 47, 28, 48, 12, 45, 41, 18, 34, 39, 3, 14, 46, 42, 13, 44, 26, 23, 43, 16, 37, 5, 49), 1243)
3: ((44, 4, 1, 41, 12, 25, 35, 34, 33, 45, 19, 30, 6, 8, 46, 18, 13, 3, 28, 47, 36, 29, 43, 40, 21, 26, 7, 15, 42, 23, 14, 16, 24, 9, 22, 2, 17, 0, 5, 49, 37, 32, 48, 27, 39, 11, 10, 20, 31, 38), 1237)
4: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
5: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
6: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
7: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
8: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
9: ((43, 12, 34, 10, 1, 44, 22, 3, 38, 11, 9, 40, 13, 41, 4, 28, 6, 45, 33, 31, 18, 21, 15, 48, 20, 7, 26, 16, 35, 47, 46, 25, 2, 19, 42, 17, 36, 29, 8, 32, 37, 5, 24, 23, 39, 27, 30, 0, 14, 49), 1221)
