Generations:
0: ((16, 12, 5, 24, 22, 15, 11, 20, 2, 18, 17, 9, 14, 19, 0, 6, 4, 7, 1, 10, 13, 21, 8, 23, 3), 996)
1: ((23, 20, 17, 4, 11, 2, 12, 21, 6, 19, 22, 0, 7, 1, 18, 8, 5, 3, 15, 13, 10, 14, 9, 16, 24), 962)
2: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
3: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
4: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
5: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
6: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
7: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
8: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
9: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
10: ((5, 17, 16, 24, 1, 0, 23, 2, 19, 20, 11, 9, 8, 13, 15, 14, 4, 10, 6, 18, 12, 21, 22, 3, 7), 947)
11: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 18, 5, 3, 15, 13, 9, 4, 20, 10, 23, 16), 931)
12: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
13: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
14: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
15: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
16: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
17: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
18: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
19: ((17, 2, 11, 19, 14, 8, 12, 21, 6, 24, 22, 0, 7, 1, 20, 5, 3, 15, 13, 9, 4, 18, 16, 10, 23), 923)
