Generations:
0: ((2, 0, 4, 1, 3), 978)
1: ((2, 0, 4, 1, 3), 978)
2: ((1, 0, 2, 3, 4), 972)
3: ((2, 0, 4, 1, 3), 978)
4: ((2, 0, 4, 1, 3), 978)
5: ((2, 0, 4, 1, 3), 978)
6: ((1, 0, 2, 3, 4), 972)
7: ((1, 0, 2, 3, 4), 972)
8: ((1, 3, 0, 2, 4), 972)
9: ((1, 3, 0, 2, 4), 972)
10: ((2, 0, 4, 1, 3), 978)
11: ((1, 3, 0, 2, 4), 972)
12: ((1, 3, 0, 2, 4), 972)
13: ((1, 3, 0, 2, 4), 972)
14: ((1, 3, 0, 2, 4), 972)
15: ((1, 3, 0, 2, 4), 972)
16: ((1, 3, 0, 2, 4), 972)
17: ((2, 0, 4, 1, 3), 978)
18: ((3, 1, 0, 2, 4), 972)
19: ((2, 0, 4, 1, 3), 978)
20: ((2, 0, 4, 1, 3), 978)
21: ((2, 0, 4, 1, 3), 978)
22: ((2, 0, 4, 1, 3), 978)
23: ((2, 0, 4, 1, 3), 978)
24: ((2, 0, 4, 1, 3), 978)
25: ((2, 0, 4, 1, 3), 978)
26: ((2, 0, 4, 1, 3), 978)
27: ((2, 0, 4, 1, 3), 978)
28: ((2, 0, 4, 1, 3), 978)
29: ((1, 0, 3, 2, 4), 972)
30: ((1, 0, 3, 2, 4), 972)
31: ((1, 3, 0, 2, 4), 972)
32: ((1, 3, 0, 2, 4), 972)
33: ((2, 0, 4, 1, 3), 978)
34: ((2, 0, 4, 1, 3), 978)
35: ((2, 0, 4, 1, 3), 978)
36: ((1, 3, 0, 2, 4), 972)
37: ((2, 0, 4, 1, 3), 978)
38: ((2, 0, 4, 1, 3), 978)
39: ((2, 0, 4, 1, 3), 978)
40: ((1, 3, 0, 2, 4), 972)
41: ((1, 3, 0, 2, 4), 972)
42: ((1, 3, 0, 2, 4), 972)
43: ((2, 0, 4, 1, 3), 978)
44: ((1, 3, 0, 2, 4), 972)
45: ((1, 3, 0, 2, 4), 972)
46: ((3, 1, 0, 2, 4), 972)
47: ((2, 0, 4, 1, 3), 978)
48: ((3, 1, 0, 2, 4), 972)
49: ((2, 0, 4, 1, 3), 978)
50: ((2, 0, 4, 1, 3), 978)
51: ((3, 1, 0, 2, 4), 972)
52: ((3, 1, 0, 2, 4), 972)
53: ((3, 1, 0, 2, 4), 972)
54: ((1, 0, 3, 2, 4), 972)
55: ((1, 3, 0, 2, 4), 972)
56: ((1, 3, 0, 2, 4), 972)
57: ((2, 0, 4, 1, 3), 978)
58: ((1, 0, 3, 2, 4), 972)
59: ((3, 1, 0, 2, 4), 972)
60: ((3, 1, 0, 2, 4), 972)
61: ((2, 0, 4, 1, 3), 978)
62: ((2, 0, 4, 1, 3), 978)
63: ((2, 0, 4, 1, 3), 978)
64: ((1, 0, 2, 3, 4), 972)
65: ((2, 0, 4, 1, 3), 978)
66: ((2, 0, 4, 1, 3), 978)
67: ((1, 0, 2, 3, 4), 972)
68: ((1, 0, 2, 3, 4), 972)
69: ((1, 0, 2, 3, 4), 972)
70: ((2, 0, 4, 1, 3), 978)
71: ((2, 0, 4, 1, 3), 978)
72: ((3, 1, 0, 2, 4), 972)
73: ((3, 1, 0, 2, 4), 972)
74: ((3, 1, 0, 2, 4), 972)
75: ((3, 1, 0, 2, 4), 972)
76: ((3, 1, 0, 2, 4), 972)
77: ((3, 1, 0, 2, 4), 972)
78: ((3, 1, 0, 2, 4), 972)
79: ((3, 1, 0, 2, 4), 972)
80: ((3, 1, 0, 2, 4), 972)
81: ((3, 1, 0, 2, 4), 972)
82: ((3, 1, 0, 2, 4), 972)
83: ((1, 0, 3, 2, 4), 972)
84: ((1, 3, 0, 2, 4), 972)
85: ((2, 0, 4, 1, 3), 978)
86: ((2, 0, 4, 1, 3), 978)
87: ((3, 1, 0, 2, 4), 972)
88: ((1, 0, 2, 3, 4), 972)
89: ((1, 0, 2, 3, 4), 972)
90: ((1, 0, 2, 3, 4), 972)
91: ((1, 0, 2, 3, 4), 972)
92: ((1, 0, 3, 2, 4), 972)
93: ((2, 0, 4, 1, 3), 978)
94: ((1, 3, 0, 2, 4), 972)
95: ((1, 0, 2, 3, 4), 972)
96: ((1, 0, 2, 3, 4), 972)
97: ((1, 0, 2, 3, 4), 972)
98: ((2, 0, 4, 1, 3), 978)
99: ((1, 0, 3, 2, 4), 972)
100: ((1, 0, 3, 2, 4), 972)
Best: ((1, 0, 2, 3, 4), 972)
Runtime: 5.9376403 s
