Generations:
0: ((0, 1, 2, 4, 3), 978)
1: ((1, 3, 0, 2, 4), 972)
2: ((1, 3, 0, 2, 4), 972)
3: ((0, 1, 2, 4, 3), 978)
4: ((0, 1, 2, 4, 3), 978)
5: ((0, 1, 2, 4, 3), 978)
6: ((0, 1, 2, 4, 3), 978)
7: ((0, 1, 2, 4, 3), 978)
8: ((0, 1, 2, 4, 3), 978)
9: ((1, 3, 0, 2, 4), 972)
10: ((1, 0, 2, 3, 4), 972)
11: ((3, 1, 0, 2, 4), 972)
12: ((3, 1, 0, 2, 4), 972)
13: ((3, 1, 0, 2, 4), 972)
14: ((3, 1, 0, 2, 4), 972)
15: ((3, 1, 0, 2, 4), 972)
16: ((1, 3, 0, 2, 4), 972)
17: ((0, 1, 2, 4, 3), 978)
18: ((3, 1, 0, 2, 4), 972)
19: ((1, 0, 3, 2, 4), 972)
20: ((1, 0, 3, 2, 4), 972)
21: ((1, 3, 0, 2, 4), 972)
22: ((0, 1, 2, 4, 3), 978)
23: ((0, 1, 2, 4, 3), 978)
24: ((1, 0, 2, 3, 4), 972)
25: ((0, 1, 2, 4, 3), 978)
26: ((1, 0, 2, 3, 4), 972)
27: ((1, 0, 2, 3, 4), 972)
28: ((1, 0, 2, 3, 4), 972)
29: ((1, 0, 2, 3, 4), 972)
30: ((1, 0, 2, 3, 4), 972)
31: ((1, 0, 2, 3, 4), 972)
32: ((1, 0, 2, 3, 4), 972)
33: ((1, 0, 2, 3, 4), 972)
34: ((1, 0, 2, 3, 4), 972)
35: ((1, 0, 2, 3, 4), 972)
36: ((1, 0, 2, 3, 4), 972)
37: ((1, 0, 2, 3, 4), 972)
38: ((0, 1, 2, 4, 3), 978)
39: ((0, 1, 2, 4, 3), 978)
40: ((0, 1, 2, 4, 3), 978)
41: ((0, 1, 2, 4, 3), 978)
42: ((0, 1, 2, 4, 3), 978)
43: ((1, 0, 3, 2, 4), 972)
44: ((0, 1, 2, 4, 3), 978)
45: ((0, 1, 2, 4, 3), 978)
46: ((1, 0, 3, 2, 4), 972)
47: ((1, 0, 3, 2, 4), 972)
48: ((1, 0, 3, 2, 4), 972)
49: ((1, 3, 0, 2, 4), 972)
50: ((1, 0, 2, 3, 4), 972)
51: ((0, 1, 2, 4, 3), 978)
52: ((0, 1, 2, 4, 3), 978)
53: ((1, 3, 0, 2, 4), 972)
54: ((0, 1, 2, 4, 3), 978)
55: ((3, 1, 0, 2, 4), 972)
56: ((1, 0, 2, 3, 4), 972)
57: ((1, 3, 0, 2, 4), 972)
58: ((0, 1, 2, 4, 3), 978)
59: ((0, 1, 2, 4, 3), 978)
60: ((1, 0, 2, 3, 4), 972)
61: ((1, 0, 2, 3, 4), 972)
62: ((1, 0, 2, 3, 4), 972)
63: ((3, 1, 0, 2, 4), 972)
64: ((3, 1, 0, 2, 4), 972)
65: ((3, 1, 0, 2, 4), 972)
66: ((3, 1, 0, 2, 4), 972)
67: ((3, 1, 0, 2, 4), 972)
68: ((1, 0, 2, 3, 4), 972)
69: ((0, 1, 2, 4, 3), 978)
70: ((1, 0, 3, 2, 4), 972)
71: ((1, 0, 3, 2, 4), 972)
72: ((1, 0, 3, 2, 4), 972)
73: ((0, 1, 2, 4, 3), 978)
74: ((0, 1, 2, 4, 3), 978)
75: ((0, 1, 2, 4, 3), 978)
76: ((0, 1, 2, 4, 3), 978)
77: ((0, 1, 2, 4, 3), 978)
78: ((3, 1, 0, 2, 4), 972)
79: ((0, 1, 2, 4, 3), 978)
80: ((0, 1, 2, 4, 3), 978)
81: ((0, 1, 2, 4, 3), 978)
82: ((0, 1, 2, 4, 3), 978)
83: ((0, 1, 2, 4, 3), 978)
84: ((3, 1, 0, 2, 4), 972)
85: ((3, 1, 0, 2, 4), 972)
86: ((3, 1, 0, 2, 4), 972)
87: ((1, 0, 3, 2, 4), 972)
88: ((1, 3, 0, 2, 4), 972)
89: ((1, 3, 0, 2, 4), 972)
90: ((0, 1, 2, 4, 3), 978)
91: ((1, 0, 3, 2, 4), 972)
92: ((0, 1, 2, 4, 3), 978)
93: ((1, 0, 3, 2, 4), 972)
94: ((1, 0, 3, 2, 4), 972)
95: ((1, 0, 3, 2, 4), 972)
96: ((0, 1, 2, 4, 3), 978)
97: ((1, 0, 3, 2, 4), 972)
98: ((1, 0, 3, 2, 4), 972)
99: ((1, 0, 3, 2, 4), 972)
100: ((0, 1, 2, 4, 3), 978)
Best: ((1, 3, 0, 2, 4), 972)
Runtime: 6.5900843 s
