Generations:
0: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
1: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
2: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
3: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
4: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
5: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
6: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
7: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
8: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
9: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
10: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
11: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
12: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
13: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
14: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
15: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
16: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
17: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
18: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
19: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
20: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
21: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
22: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
23: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
24: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
25: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
26: ((14, 15, 5, 3, 22, 0, 9, 16, 7, 12, 24, 1, 19, 6, 2, 13, 4, 20, 23, 8, 18, 21, 10, 17, 11), 884)
