Generations:
0: ((0, 2, 1, 4, 3), 978)
1: ((0, 2, 1, 4, 3), 978)
2: ((1, 0, 2, 3, 4), 972)
3: ((1, 0, 2, 3, 4), 972)
4: ((0, 2, 1, 4, 3), 978)
5: ((0, 2, 1, 4, 3), 978)
6: ((1, 3, 0, 2, 4), 972)
7: ((1, 3, 0, 2, 4), 972)
8: ((0, 2, 1, 4, 3), 978)
9: ((0, 2, 1, 4, 3), 978)
10: ((0, 2, 1, 4, 3), 978)
11: ((0, 2, 1, 4, 3), 978)
12: ((1, 0, 3, 2, 4), 972)
13: ((1, 0, 2, 3, 4), 972)
14: ((1, 0, 2, 3, 4), 972)
15: ((0, 2, 1, 4, 3), 978)
16: ((0, 2, 1, 4, 3), 978)
17: ((0, 2, 1, 4, 3), 978)
18: ((0, 2, 1, 4, 3), 978)
19: ((1, 0, 3, 2, 4), 972)
20: ((1, 0, 3, 2, 4), 972)
21: ((1, 0, 2, 3, 4), 972)
22: ((1, 0, 3, 2, 4), 972)
23: ((1, 3, 0, 2, 4), 972)
24: ((0, 2, 1, 4, 3), 978)
25: ((0, 2, 1, 4, 3), 978)
26: ((1, 3, 0, 2, 4), 972)
27: ((1, 3, 0, 2, 4), 972)
28: ((3, 1, 0, 2, 4), 972)
29: ((1, 0, 3, 2, 4), 972)
30: ((1, 0, 3, 2, 4), 972)
31: ((1, 0, 3, 2, 4), 972)
32: ((0, 2, 1, 4, 3), 978)
33: ((1, 0, 3, 2, 4), 972)
34: ((1, 0, 3, 2, 4), 972)
35: ((1, 0, 3, 2, 4), 972)
36: ((1, 0, 3, 2, 4), 972)
37: ((0, 2, 1, 4, 3), 978)
38: ((0, 2, 1, 4, 3), 978)
39: ((0, 2, 1, 4, 3), 978)
40: ((0, 2, 1, 4, 3), 978)
41: ((0, 2, 1, 4, 3), 978)
42: ((1, 3, 0, 2, 4), 972)
43: ((0, 2, 1, 4, 3), 978)
44: ((0, 2, 1, 4, 3), 978)
45: ((1, 0, 2, 3, 4), 972)
46: ((0, 2, 1, 4, 3), 978)
47: ((1, 0, 3, 2, 4), 972)
48: ((1, 0, 3, 2, 4), 972)
49: ((1, 0, 2, 3, 4), 972)
50: ((1, 0, 2, 3, 4), 972)
51: ((3, 1, 0, 2, 4), 972)
52: ((3, 1, 0, 2, 4), 972)
53: ((3, 1, 0, 2, 4), 972)
54: ((3, 1, 0, 2, 4), 972)
55: ((0, 2, 1, 4, 3), 978)
56: ((0, 2, 1, 4, 3), 978)
57: ((1, 0, 2, 3, 4), 972)
58: ((1, 0, 2, 3, 4), 972)
59: ((1, 0, 2, 3, 4), 972)
60: ((1, 0, 2, 3, 4), 972)
61: ((1, 0, 2, 3, 4), 972)
62: ((1, 0, 3, 2, 4), 972)
63: ((1, 0, 3, 2, 4), 972)
64: ((1, 0, 3, 2, 4), 972)
65: ((0, 2, 1, 4, 3), 978)
66: ((0, 2, 1, 4, 3), 978)
67: ((0, 2, 1, 4, 3), 978)
68: ((1, 3, 0, 2, 4), 972)
69: ((1, 3, 0, 2, 4), 972)
70: ((0, 2, 1, 4, 3), 978)
71: ((1, 3, 0, 2, 4), 972)
72: ((1, 3, 0, 2, 4), 972)
73: ((3, 1, 0, 2, 4), 972)
74: ((3, 1, 0, 2, 4), 972)
75: ((0, 2, 1, 4, 3), 978)
76: ((1, 0, 2, 3, 4), 972)
77: ((1, 0, 3, 2, 4), 972)
78: ((0, 2, 1, 4, 3), 978)
79: ((1, 0, 3, 2, 4), 972)
80: ((1, 0, 3, 2, 4), 972)
81: ((3, 1, 0, 2, 4), 972)
82: ((3, 1, 0, 2, 4), 972)
83: ((3, 1, 0, 2, 4), 972)
84: ((3, 1, 0, 2, 4), 972)
85: ((3, 1, 0, 2, 4), 972)
86: ((0, 2, 1, 4, 3), 978)
87: ((0, 2, 1, 4, 3), 978)
88: ((1, 0, 3, 2, 4), 972)
89: ((1, 0, 3, 2, 4), 972)
90: ((0, 2, 1, 4, 3), 978)
91: ((3, 1, 0, 2, 4), 972)
92: ((1, 3, 0, 2, 4), 972)
93: ((1, 3, 0, 2, 4), 972)
94: ((1, 3, 0, 2, 4), 972)
95: ((1, 3, 0, 2, 4), 972)
96: ((1, 0, 3, 2, 4), 972)
97: ((0, 2, 1, 4, 3), 978)
98: ((0, 2, 1, 4, 3), 978)
99: ((3, 1, 0, 2, 4), 972)
100: ((1, 3, 0, 2, 4), 972)
Best: ((1, 0, 2, 3, 4), 972)
Runtime: 5.6242464 s
