Generations:
0: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
1: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
2: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
3: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
4: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
5: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
6: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
7: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
8: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
9: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
10: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
11: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
12: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
13: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
14: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
15: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
16: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
17: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
18: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
19: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
20: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
21: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
22: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
23: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
24: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
25: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
26: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
27: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
28: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
29: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
30: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
31: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
32: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
33: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
34: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
35: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
36: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
37: ((5, 7, 2, 6, 0, 3, 8, 1, 9, 4), 887)
