Generations:
0: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
1: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
2: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
3: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
4: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
5: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
6: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
7: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
8: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
9: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
10: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
11: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
12: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
13: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
14: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
15: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
16: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
17: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
18: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
19: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
20: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
21: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
22: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
23: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
24: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
25: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
26: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
27: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
28: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
29: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
30: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
31: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
32: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
33: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
34: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
35: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
36: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
37: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
38: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
39: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
40: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
41: ((9, 7, 6, 2, 5, 12, 14, 1, 4, 10, 11, 8, 0, 13, 3), 1120)
