Generations:
0: ((2, 0, 4, 3, 1), 978)
1: ((2, 0, 4, 3, 1), 978)
2: ((1, 0, 2, 3, 4), 972)
3: ((1, 0, 2, 3, 4), 972)
4: ((1, 0, 2, 3, 4), 972)
5: ((1, 3, 0, 2, 4), 972)
6: ((2, 0, 4, 3, 1), 978)
7: ((1, 0, 2, 3, 4), 972)
8: ((2, 0, 4, 3, 1), 978)
9: ((2, 0, 4, 3, 1), 978)
10: ((3, 1, 0, 2, 4), 972)
11: ((3, 1, 0, 2, 4), 972)
12: ((3, 1, 0, 2, 4), 972)
13: ((3, 1, 0, 2, 4), 972)
14: ((3, 1, 0, 2, 4), 972)
15: ((3, 1, 0, 2, 4), 972)
16: ((2, 0, 4, 3, 1), 978)
17: ((1, 0, 3, 2, 4), 972)
18: ((3, 1, 0, 2, 4), 972)
19: ((3, 1, 0, 2, 4), 972)
20: ((2, 0, 4, 3, 1), 978)
21: ((1, 3, 0, 2, 4), 972)
22: ((2, 0, 4, 3, 1), 978)
23: ((2, 0, 4, 3, 1), 978)
24: ((2, 0, 4, 3, 1), 978)
25: ((2, 0, 4, 3, 1), 978)
26: ((2, 0, 4, 3, 1), 978)
27: ((2, 0, 4, 3, 1), 978)
28: ((2, 0, 4, 3, 1), 978)
29: ((1, 0, 3, 2, 4), 972)
30: ((1, 0, 3, 2, 4), 972)
31: ((1, 0, 2, 3, 4), 972)
32: ((1, 0, 2, 3, 4), 972)
33: ((1, 0, 2, 3, 4), 972)
34: ((3, 1, 0, 2, 4), 972)
35: ((1, 0, 3, 2, 4), 972)
36: ((1, 0, 3, 2, 4), 972)
37: ((1, 0, 2, 3, 4), 972)
38: ((3, 1, 0, 2, 4), 972)
39: ((3, 1, 0, 2, 4), 972)
40: ((1, 0, 2, 3, 4), 972)
41: ((2, 0, 4, 3, 1), 978)
42: ((2, 0, 4, 3, 1), 978)
43: ((2, 0, 4, 3, 1), 978)
44: ((2, 0, 4, 3, 1), 978)
45: ((1, 0, 2, 3, 4), 972)
46: ((2, 0, 4, 3, 1), 978)
47: ((2, 0, 4, 3, 1), 978)
48: ((2, 0, 4, 3, 1), 978)
49: ((3, 1, 0, 2, 4), 972)
50: ((1, 0, 2, 3, 4), 972)
51: ((3, 1, 0, 2, 4), 972)
52: ((2, 0, 4, 3, 1), 978)
53: ((1, 0, 2, 3, 4), 972)
54: ((2, 0, 4, 3, 1), 978)
55: ((2, 0, 4, 3, 1), 978)
56: ((3, 1, 0, 2, 4), 972)
57: ((3, 1, 0, 2, 4), 972)
58: ((1, 0, 3, 2, 4), 972)
59: ((1, 0, 3, 2, 4), 972)
60: ((3, 1, 0, 2, 4), 972)
61: ((3, 1, 0, 2, 4), 972)
62: ((3, 1, 0, 2, 4), 972)
63: ((3, 1, 0, 2, 4), 972)
64: ((1, 0, 3, 2, 4), 972)
65: ((1, 0, 3, 2, 4), 972)
66: ((1, 0, 2, 3, 4), 972)
67: ((1, 0, 2, 3, 4), 972)
68: ((1, 0, 2, 3, 4), 972)
69: ((1, 0, 2, 3, 4), 972)
70: ((1, 0, 2, 3, 4), 972)
71: ((2, 0, 4, 3, 1), 978)
72: ((2, 0, 4, 3, 1), 978)
73: ((2, 0, 4, 3, 1), 978)
74: ((1, 0, 3, 2, 4), 972)
75: ((1, 0, 2, 3, 4), 972)
76: ((1, 0, 2, 3, 4), 972)
77: ((1, 0, 2, 3, 4), 972)
78: ((2, 0, 4, 3, 1), 978)
79: ((1, 0, 3, 2, 4), 972)
80: ((1, 0, 2, 3, 4), 972)
81: ((1, 0, 2, 3, 4), 972)
82: ((2, 0, 4, 3, 1), 978)
83: ((3, 1, 0, 2, 4), 972)
84: ((3, 1, 0, 2, 4), 972)
85: ((2, 0, 4, 3, 1), 978)
86: ((2, 0, 4, 3, 1), 978)
87: ((2, 0, 4, 3, 1), 978)
88: ((3, 1, 0, 2, 4), 972)
89: ((2, 0, 4, 3, 1), 978)
90: ((1, 0, 2, 3, 4), 972)
91: ((3, 1, 0, 2, 4), 972)
92: ((1, 3, 0, 2, 4), 972)
93: ((1, 0, 2, 3, 4), 972)
94: ((3, 1, 0, 2, 4), 972)
95: ((2, 0, 4, 3, 1), 978)
96: ((2, 0, 4, 3, 1), 978)
97: ((1, 0, 2, 3, 4), 972)
98: ((1, 0, 2, 3, 4), 972)
99: ((1, 0, 2, 3, 4), 972)
100: ((1, 0, 2, 3, 4), 972)
Best: ((1, 0, 2, 3, 4), 972)
Runtime: 5.78442 s
