Generations:
0: ((13, 6, 27, 8, 2, 14, 23, 16, 18, 44, 15, 10, 9, 28, 34, 48, 0, 3, 25, 30, 49, 42, 45, 32, 29, 11, 36, 19, 7, 37, 20, 4, 47, 46, 21, 17, 38, 40, 26, 43, 41, 35, 39, 1, 22, 31, 24, 5, 12, 33), 1559)
1: ((13, 6, 27, 8, 2, 14, 23, 16, 18, 44, 15, 10, 9, 28, 34, 48, 0, 3, 25, 30, 49, 42, 45, 32, 29, 11, 36, 19, 7, 37, 20, 4, 47, 46, 21, 17, 38, 40, 26, 43, 41, 35, 39, 1, 22, 31, 24, 5, 12, 33), 1559)
2: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
3: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
4: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
5: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
6: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
7: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
8: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
9: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
10: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
11: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
12: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
13: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
14: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
15: ((8, 11, 19, 1, 37, 24, 49, 9, 13, 18, 6, 30, 43, 45, 47, 2, 34, 16, 42, 41, 20, 21, 32, 39, 35, 44, 29, 5, 23, 0, 33, 3, 26, 31, 40, 12, 28, 22, 4, 15, 38, 48, 46, 7, 17, 36, 27, 25, 10, 14), 1556)
