Generations:
0: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
1: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
2: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
3: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
4: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
5: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
6: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
7: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
8: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
9: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
10: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
11: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
12: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
13: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
14: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
15: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
16: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
17: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
18: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
19: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
20: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
21: ((43, 3, 6, 23, 18, 38, 4, 27, 12, 42, 14, 48, 24, 29, 32, 46, 35, 11, 28, 7, 37, 25, 40, 8, 2, 21, 13, 17, 30, 20, 9, 47, 45, 1, 5, 36, 0, 22, 39, 49, 41, 44, 34, 10, 31, 16, 19, 33, 26, 15), 1329)
