Generations:
0: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
1: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
2: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
3: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
4: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
5: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
6: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
7: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
8: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
9: ((43, 26, 19, 2, 34, 14, 7, 41, 48, 30, 18, 37, 15, 45, 9, 0, 29, 40, 21, 11, 31, 38, 4, 3, 33, 12, 35, 5, 23, 16, 13, 22, 6, 32, 1, 17, 36, 27, 24, 49, 10, 20, 46, 44, 39, 28, 8, 42, 47, 25), 1556)
