Generations:
0: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
1: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
2: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
3: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
4: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
5: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
6: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
7: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
8: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
9: ((16, 39, 3, 53, 21, 14, 64, 46, 44, 29, 56, 73, 71, 52, 7, 59, 36, 50, 0, 33, 5, 9, 66, 60, 47, 54, 17, 37, 41, 31, 58, 11, 10, 69, 32, 25, 40, 65, 1, 6, 13, 18, 15, 61, 68, 8, 74, 70, 27, 62, 72, 34, 4, 19, 48, 23, 63, 24, 43, 2, 28, 30, 55, 51, 22, 35, 42, 38, 26, 67, 57, 20, 12, 49, 45), 1386)
