Generations:
0: ((5, 2, 9, 7, 3, 4, 8, 1, 6, 0), 667)
1: ((5, 2, 9, 7, 3, 4, 8, 1, 6, 0), 667)
2: ((5, 2, 9, 7, 3, 4, 8, 1, 6, 0), 667)
3: ((7, 3, 9, 1, 5, 0, 6, 2, 8, 4), 660)
4: ((2, 7, 3, 9, 1, 6, 4, 8, 5, 0), 657)
5: ((2, 7, 3, 9, 1, 6, 4, 8, 5, 0), 657)
6: ((2, 7, 3, 9, 1, 6, 4, 8, 5, 0), 657)
7: ((2, 7, 3, 9, 1, 6, 4, 8, 5, 0), 657)
8: ((2, 7, 3, 9, 1, 6, 4, 8, 5, 0), 657)
9: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
10: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
11: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
12: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
13: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
14: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
15: ((0, 7, 5, 9, 3, 1, 6, 4, 8, 2), 657)
16: ((3, 7, 5, 1, 0, 6, 4, 8, 2, 9), 657)
17: ((3, 7, 5, 1, 0, 6, 4, 8, 2, 9), 657)
18: ((3, 0, 7, 9, 1, 6, 4, 8, 2, 5), 657)
19: ((3, 0, 7, 9, 1, 6, 4, 8, 2, 5), 657)
20: ((3, 0, 7, 9, 1, 6, 4, 8, 2, 5), 657)
21: ((3, 0, 7, 9, 1, 6, 4, 8, 2, 5), 657)
22: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
23: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
24: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
25: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
26: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
27: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
28: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
29: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
30: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
31: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
32: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
33: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
34: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
35: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
36: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
37: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
38: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
39: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
40: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
41: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
42: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
43: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
44: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
45: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
46: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
47: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
48: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
49: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
50: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
51: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
52: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
53: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
54: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
55: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
56: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
57: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
58: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
59: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
60: ((3, 4, 9, 7, 0, 2, 5, 1, 6, 8), 657)
