Generations:
0: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
1: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
2: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
3: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
4: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
5: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
6: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
7: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
8: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
9: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
10: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
11: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
12: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
13: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
14: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
15: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
16: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
17: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
18: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
19: ((33, 12, 32, 16, 22, 47, 26, 23, 17, 21, 1, 13, 27, 49, 45, 36, 18, 5, 24, 8, 43, 38, 10, 39, 9, 46, 15, 11, 7, 35, 31, 29, 44, 42, 34, 19, 3, 40, 2, 37, 0, 6, 30, 48, 20, 28, 4, 25, 41, 14), 1329)
