Generations:
0: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
1: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
2: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
3: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
4: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
5: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
6: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
7: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
8: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
9: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
10: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
11: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
12: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
13: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
14: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
15: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
16: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
17: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
18: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
19: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
20: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
21: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
22: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
23: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
24: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
25: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
26: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
27: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
28: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
29: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
30: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
31: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
32: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
33: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
34: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
35: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
36: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
37: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
38: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
39: ((0, 4, 3, 7, 9, 1, 6, 5, 2, 8), 657)
40: ((7, 3, 4, 1, 2, 8, 9, 6, 5, 0), 657)
41: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
42: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
43: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
44: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
45: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
46: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
47: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
48: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
49: ((3, 0, 7, 1, 6, 9, 2, 5, 8, 4), 657)
50: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
51: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
52: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
53: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
54: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
55: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
56: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
57: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
58: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
59: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
60: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
61: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
62: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
63: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
64: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
65: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
66: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
67: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
68: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
69: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
70: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
71: ((7, 3, 1, 9, 8, 4, 0, 6, 2, 5), 657)
