Generations:
0: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
1: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
2: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
3: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
4: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
5: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
6: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
7: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
8: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
9: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
10: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
11: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
12: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
13: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
14: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
15: ((7, 0, 9, 8, 1, 4, 10, 6, 13, 2, 12, 3, 11, 5, 14), 952)
16: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
17: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
18: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
19: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
20: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
21: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
22: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
23: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
24: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
25: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
26: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
27: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
28: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
29: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
30: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
31: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
32: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
33: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
34: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
35: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
36: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
37: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
38: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
39: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
40: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
41: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
42: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
43: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
44: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
45: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
46: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
47: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
48: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
49: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
50: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
51: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
52: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
53: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
54: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
55: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
56: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
57: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
58: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
59: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
60: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
61: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
62: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
63: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
64: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
65: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
66: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
67: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
68: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
69: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
70: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
71: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
72: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
73: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
74: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
75: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
76: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
77: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
78: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
79: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
80: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
81: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
82: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
83: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
84: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
85: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
86: ((10, 9, 2, 8, 14, 12, 3, 0, 6, 13, 4, 7, 1, 5, 11), 952)
