Generations:
0: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
1: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
2: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
3: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
4: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
5: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
6: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
7: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
8: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
9: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
10: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
11: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
12: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
13: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
14: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
15: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
16: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
17: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
18: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
19: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
20: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
21: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
22: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
23: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
24: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
25: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
26: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
27: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
28: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
29: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
30: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
31: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
32: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
33: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
34: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
35: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
36: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
37: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
38: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
39: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
40: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
41: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
42: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
43: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
44: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
45: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
46: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
47: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
48: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
49: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
50: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
51: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
52: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
53: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
54: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
55: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
56: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
57: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
58: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
59: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
60: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
61: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
62: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
63: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
64: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
65: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
66: ((10, 12, 1, 13, 2, 0, 3, 11, 9, 6, 4, 8, 7, 5, 14), 1071)
