Generations:
0: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
1: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
2: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
3: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
4: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
5: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
6: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
7: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
8: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
9: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
10: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
11: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
12: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
13: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
14: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
15: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
16: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
17: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
18: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
19: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
20: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
21: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
22: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
23: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
24: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
25: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
26: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
27: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
28: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
29: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
30: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
31: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
32: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
33: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
34: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
35: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
36: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
37: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
38: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
39: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
40: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
41: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
42: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
43: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
44: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
45: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
46: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
47: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
48: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
49: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
50: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
51: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
52: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
53: ((0, 3, 2, 5, 7, 4, 8, 6, 1, 9), 887)
54: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
55: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
56: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
57: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
58: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
59: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
60: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
61: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
62: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
63: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
64: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
65: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
66: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
67: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
68: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
69: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
70: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
71: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
72: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
73: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
74: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
75: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
76: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
77: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
78: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
79: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
80: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
81: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
82: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
83: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
84: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
85: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
86: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
87: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
88: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
89: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
90: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
91: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
92: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
93: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
94: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
95: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
96: ((8, 3, 5, 4, 1, 2, 9, 6, 0, 7), 887)
