Generations:
0: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
1: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
2: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
3: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
4: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
5: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
6: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
7: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
8: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
9: ((21, 29, 28, 9, 30, 49, 24, 22, 17, 5, 14, 39, 6, 48, 23, 0, 15, 7, 11, 40, 16, 2, 37, 1, 47, 8, 35, 20, 26, 25, 43, 18, 4, 19, 45, 27, 3, 13, 31, 46, 41, 34, 10, 42, 44, 38, 12, 32, 36, 33), 1313)
