Generations:
0: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
1: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
2: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
3: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
4: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
5: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
6: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
7: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
8: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
9: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
10: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
11: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
12: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
13: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
14: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
15: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
16: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
17: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
18: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
19: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
20: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
21: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
22: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
23: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
24: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
25: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
26: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
27: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
28: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
29: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
30: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
31: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
32: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
33: ((0, 10, 13, 4, 11, 9, 1, 5, 6, 12, 8, 14, 3, 2, 7), 952)
