Generations:
0: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
1: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
2: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
3: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
4: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
5: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
6: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
7: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
8: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
9: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
10: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
11: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
12: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
13: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
14: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
15: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
16: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
17: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
18: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
19: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
20: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
21: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
22: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
23: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
24: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
25: ((5, 9, 65, 71, 18, 70, 13, 61, 32, 46, 21, 26, 67, 39, 42, 6, 1, 60, 54, 49, 51, 74, 53, 57, 16, 59, 11, 10, 19, 66, 56, 22, 28, 27, 58, 25, 45, 36, 55, 29, 48, 50, 8, 20, 7, 17, 73, 12, 0, 64, 52, 3, 31, 37, 2, 72, 44, 34, 41, 68, 47, 24, 63, 38, 30, 14, 40, 62, 4, 15, 23, 43, 35, 69, 33), 1386)
