Generations:
0: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
1: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
2: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
3: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
4: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
5: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
6: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
7: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
8: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
9: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
10: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
11: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
12: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
13: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
14: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
15: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
16: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
17: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
18: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
19: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
20: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
21: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
22: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
23: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
24: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
25: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
26: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
27: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
28: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
29: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
30: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
31: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
32: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
33: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
34: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
35: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
36: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
37: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
38: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
39: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
40: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
41: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
42: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
43: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
44: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
45: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
46: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
47: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
48: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
49: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
50: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
51: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
52: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
53: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
54: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
55: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
56: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
57: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
58: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
59: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
60: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
61: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
62: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
63: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
64: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
65: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
66: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
67: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
68: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
69: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
70: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
71: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
72: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
73: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
74: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
75: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
76: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
77: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
78: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
79: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
80: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
81: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
82: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
83: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
84: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
85: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
86: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
87: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
88: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
89: ((5, 14, 3, 9, 12, 7, 4, 1, 6, 13, 11, 10, 2, 0, 8), 1120)
