Generations:
0: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
1: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
2: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
3: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
4: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
5: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
6: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
7: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
8: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
9: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
10: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
11: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
12: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
13: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
14: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
15: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
16: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
17: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
18: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
19: ((12, 4, 10, 3, 1, 14, 5, 2, 13, 0, 11, 6, 7, 9, 8), 1120)
