Generations:
0: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
1: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
2: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
3: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
4: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
5: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
6: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
7: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
8: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
9: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
10: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
11: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
12: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
13: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
14: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
15: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
16: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
17: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
18: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
19: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
20: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
21: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
22: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
23: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
24: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
25: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
26: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
27: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
28: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
29: ((10, 1, 5, 6, 0, 13, 7, 3, 4, 9, 11, 12, 8, 14, 2), 1071)
