Generations:
0: ((4, 3, 0, 2, 1), 527)
1: ((4, 3, 0, 2, 1), 527)
2: ((4, 3, 0, 2, 1), 527)
3: ((0, 4, 3, 2, 1), 527)
4: ((4, 0, 3, 2, 1), 527)
5: ((4, 0, 3, 2, 1), 527)
6: ((0, 3, 1, 2, 4), 527)
7: ((0, 3, 4, 1, 2), 527)
8: ((0, 3, 4, 1, 2), 527)
9: ((0, 3, 4, 1, 2), 527)
10: ((0, 3, 4, 2, 1), 527)
11: ((0, 3, 4, 2, 1), 527)
12: ((3, 4, 1, 2, 0), 527)
13: ((3, 4, 1, 2, 0), 527)
14: ((3, 4, 1, 2, 0), 527)
15: ((3, 4, 1, 2, 0), 527)
16: ((3, 4, 1, 2, 0), 527)
17: ((3, 4, 1, 2, 0), 527)
18: ((3, 4, 1, 2, 0), 527)
19: ((3, 4, 1, 2, 0), 527)
20: ((3, 2, 4, 0, 1), 527)
21: ((3, 2, 4, 0, 1), 527)
22: ((3, 2, 4, 0, 1), 527)
23: ((3, 1, 0, 4, 2), 527)
24: ((3, 1, 0, 4, 2), 527)
25: ((3, 1, 0, 2, 4), 527)
26: ((3, 1, 0, 2, 4), 527)
27: ((3, 2, 0, 4, 1), 527)
28: ((3, 2, 0, 4, 1), 527)
29: ((0, 3, 2, 4, 1), 527)
30: ((0, 3, 2, 4, 1), 527)
31: ((0, 3, 2, 4, 1), 527)
32: ((0, 3, 2, 4, 1), 527)
33: ((0, 3, 2, 4, 1), 527)
34: ((0, 3, 2, 4, 1), 527)
35: ((3, 1, 0, 4, 2), 527)
36: ((3, 1, 0, 4, 2), 527)
37: ((3, 1, 0, 4, 2), 527)
38: ((3, 1, 2, 0, 4), 527)
39: ((0, 3, 4, 1, 2), 527)
40: ((0, 3, 4, 1, 2), 527)
41: ((3, 4, 2, 1, 0), 527)
42: ((3, 4, 2, 1, 0), 527)
43: ((3, 4, 2, 1, 0), 527)
44: ((0, 3, 4, 2, 1), 527)
45: ((0, 3, 4, 2, 1), 527)
46: ((0, 3, 2, 1, 4), 527)
47: ((0, 3, 2, 1, 4), 527)
48: ((0, 3, 2, 1, 4), 527)
49: ((0, 3, 2, 1, 4), 527)
50: ((4, 0, 3, 1, 2), 527)
51: ((4, 0, 3, 1, 2), 527)
52: ((4, 0, 3, 1, 2), 527)
53: ((4, 0, 3, 1, 2), 527)
54: ((4, 0, 3, 1, 2), 527)
55: ((0, 3, 4, 2, 1), 527)
56: ((4, 0, 3, 1, 2), 527)
57: ((3, 4, 2, 1, 0), 527)
58: ((3, 4, 2, 1, 0), 527)
59: ((3, 1, 4, 2, 0), 527)
60: ((3, 1, 4, 2, 0), 527)
61: ((3, 1, 4, 2, 0), 527)
62: ((3, 0, 4, 1, 2), 527)
63: ((3, 0, 4, 1, 2), 527)
64: ((0, 3, 4, 2, 1), 527)
65: ((4, 3, 2, 0, 1), 527)
66: ((4, 3, 2, 0, 1), 527)
67: ((0, 3, 1, 4, 2), 527)
68: ((3, 0, 1, 4, 2), 527)
69: ((3, 0, 1, 2, 4), 527)
70: ((3, 0, 1, 2, 4), 527)
71: ((3, 0, 1, 2, 4), 527)
72: ((3, 0, 1, 2, 4), 527)
73: ((3, 1, 0, 4, 2), 527)
74: ((3, 1, 0, 4, 2), 527)
75: ((3, 1, 0, 4, 2), 527)
76: ((4, 3, 0, 1, 2), 527)
77: ((4, 3, 1, 2, 0), 527)
78: ((4, 3, 1, 2, 0), 527)
79: ((4, 3, 1, 2, 0), 527)
80: ((4, 3, 1, 2, 0), 527)
81: ((4, 3, 1, 2, 0), 527)
82: ((3, 4, 2, 1, 0), 527)
83: ((3, 4, 2, 1, 0), 527)
84: ((3, 4, 2, 1, 0), 527)
85: ((4, 3, 1, 0, 2), 527)
86: ((3, 1, 0, 4, 2), 527)
87: ((3, 1, 0, 4, 2), 527)
88: ((4, 3, 2, 1, 0), 527)
89: ((4, 3, 2, 1, 0), 527)
90: ((4, 3, 2, 1, 0), 527)
91: ((4, 3, 2, 1, 0), 527)
92: ((4, 3, 2, 1, 0), 527)
93: ((4, 3, 2, 1, 0), 527)
94: ((4, 3, 2, 1, 0), 527)
95: ((4, 3, 2, 1, 0), 527)
96: ((3, 0, 1, 4, 2), 527)
97: ((0, 3, 2, 4, 1), 527)
98: ((3, 1, 2, 4, 0), 527)
99: ((3, 1, 2, 4, 0), 527)
100: ((3, 1, 2, 4, 0), 527)
Best: ((4, 3, 0, 2, 1), 527)
Runtime: 10.0233225 s
