Generations:
0: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
1: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
2: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
3: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
4: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
5: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
6: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
7: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
8: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
9: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
10: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
11: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
12: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
13: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
14: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
15: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
16: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
17: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
18: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
19: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
20: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
21: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
22: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
23: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
24: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
25: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
26: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
27: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
28: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
29: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
30: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
31: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
32: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
33: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
34: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
35: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
36: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
37: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
38: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
39: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
40: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
41: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
42: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
43: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
44: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
45: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
46: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
47: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
48: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
49: ((14, 4, 7, 9, 8, 6, 10, 1, 11, 13, 12, 2, 0, 3, 5), 1120)
