Generations:
0: ((19, 9, 12, 2, 8, 14, 22, 20, 4, 23, 6, 18, 13, 11, 16, 1, 3, 5, 10, 21, 0, 15, 17, 7, 24), 1218)
1: ((19, 9, 12, 2, 8, 14, 22, 20, 4, 23, 6, 18, 13, 11, 16, 1, 3, 5, 10, 21, 0, 15, 17, 7, 24), 1218)
2: ((19, 9, 12, 2, 8, 14, 22, 20, 4, 23, 6, 18, 13, 11, 16, 1, 3, 5, 10, 21, 0, 15, 17, 7, 24), 1218)
3: ((19, 9, 12, 2, 8, 14, 22, 20, 4, 23, 6, 18, 13, 11, 16, 1, 3, 5, 10, 21, 0, 15, 17, 7, 24), 1218)
4: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
5: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
6: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
7: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
8: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
9: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
10: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
11: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
12: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
13: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
14: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
15: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
16: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
17: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
18: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
19: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
20: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
21: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
22: ((4, 18, 8, 20, 13, 0, 11, 16, 2, 14, 15, 12, 5, 22, 1, 10, 24, 23, 19, 6, 9, 3, 7, 21, 17), 1218)
23: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
24: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
25: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
26: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
27: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
28: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
29: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
30: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
31: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
32: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
33: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
34: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
35: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
36: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
37: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
38: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
39: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
40: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
41: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
42: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
43: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
44: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
45: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
46: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
47: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
48: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
49: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
50: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
51: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
52: ((20, 15, 2, 4, 17, 21, 12, 11, 3, 9, 0, 1, 18, 5, 13, 23, 22, 6, 16, 10, 19, 8, 14, 24, 7), 1218)
