Generations:
0: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
1: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
2: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
3: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
4: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
5: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
6: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
7: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
8: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
9: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
10: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
11: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
12: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
13: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
14: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
15: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
16: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
17: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
18: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
19: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
20: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
21: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
22: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
23: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
24: ((3, 10, 23, 8, 14, 4, 0, 12, 18, 5, 9, 1, 21, 24, 19, 17, 6, 16, 7, 22, 13, 20, 2, 11, 15), 884)
