Generations:
0: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
1: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
2: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
3: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
4: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
5: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
6: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
7: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
8: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
9: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
10: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
11: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
12: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
13: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
14: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
15: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
16: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
17: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
18: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
19: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
20: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
21: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
22: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
23: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
24: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
25: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
26: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
27: ((39, 12, 46, 21, 19, 38, 32, 30, 43, 17, 4, 47, 34, 9, 26, 23, 16, 25, 44, 40, 29, 45, 41, 18, 5, 20, 48, 1, 36, 35, 10, 37, 7, 22, 6, 8, 13, 28, 15, 0, 3, 2, 31, 33, 49, 14, 24, 27, 42, 11), 1313)
