Generations:
0: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
1: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
2: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
3: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
4: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
5: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
6: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
7: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
8: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
9: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
10: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
11: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
12: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
13: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
14: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
15: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
16: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
17: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
18: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
19: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
20: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
21: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
22: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
23: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
24: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
25: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
26: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
27: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
28: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
29: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
30: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
31: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
32: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
33: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
34: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
35: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
36: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
37: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
38: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
39: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
40: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
41: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
42: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
43: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
44: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
45: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
46: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
47: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
48: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
49: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
50: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
51: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
52: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
53: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
54: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
55: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
56: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
57: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
58: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
59: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
60: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
61: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
62: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
63: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
64: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
65: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
66: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
67: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
68: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
69: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
70: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
71: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
72: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
73: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
74: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
75: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
76: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
77: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
78: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
79: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
80: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
81: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
82: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
83: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
84: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
85: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
86: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
87: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
88: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
89: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
90: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
91: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
92: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
93: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
94: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
95: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
Best: ((15, 16, 14, 19, 23, 11, 10, 8, 24, 18, 22, 7, 17, 4, 3, 9, 1, 21, 12, 20, 0, 2, 6, 13, 5), 884)
Runtime: 26.4360757 s
