Generations:
0: ((18, 4, 2, 16, 24, 6, 17, 23, 11, 7, 8, 21, 0, 15, 20, 3, 9, 1, 13, 22, 12, 10, 19, 5, 14), 1139)
1: ((18, 5, 6, 1, 11, 7, 4, 14, 17, 23, 13, 8, 20, 0, 15, 24, 19, 16, 9, 22, 12, 3, 21, 2, 10), 1136)
2: ((18, 5, 6, 1, 11, 7, 4, 14, 17, 23, 13, 8, 20, 0, 15, 24, 19, 16, 9, 22, 12, 3, 21, 2, 10), 1136)
3: ((18, 5, 6, 1, 11, 7, 4, 14, 17, 23, 13, 8, 20, 0, 15, 24, 19, 16, 9, 22, 12, 3, 21, 2, 10), 1136)
4: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
5: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
6: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
7: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
8: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
9: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
10: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
11: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
12: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
13: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
14: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
15: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
16: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
17: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
18: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
19: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
20: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
21: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
22: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
23: ((4, 16, 20, 21, 8, 6, 23, 13, 11, 15, 18, 12, 2, 22, 3, 14, 1, 9, 19, 24, 0, 5, 10, 7, 17), 1118)
24: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
25: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
26: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
27: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
28: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
29: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
30: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
31: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
32: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
33: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
34: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
35: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
36: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
37: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
38: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
39: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
40: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
41: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
42: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
43: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
44: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
45: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
46: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
47: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
48: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
49: ((4, 2, 8, 21, 15, 1, 13, 23, 6, 0, 12, 17, 10, 14, 3, 11, 7, 16, 22, 20, 24, 19, 9, 5, 18), 1124)
