Generations:
0: ((2, 4, 0, 1, 3), 978)
1: ((1, 0, 2, 3, 4), 972)
2: ((2, 4, 0, 1, 3), 978)
3: ((2, 4, 0, 1, 3), 978)
4: ((2, 4, 0, 1, 3), 978)
5: ((1, 0, 3, 2, 4), 972)
6: ((1, 0, 3, 2, 4), 972)
7: ((1, 0, 3, 2, 4), 972)
8: ((2, 4, 0, 1, 3), 978)
9: ((3, 1, 0, 2, 4), 972)
10: ((2, 4, 0, 1, 3), 978)
11: ((1, 0, 3, 2, 4), 972)
12: ((1, 0, 3, 2, 4), 972)
13: ((1, 0, 3, 2, 4), 972)
14: ((1, 0, 3, 2, 4), 972)
15: ((1, 0, 3, 2, 4), 972)
16: ((2, 4, 0, 1, 3), 978)
17: ((2, 4, 0, 1, 3), 978)
18: ((2, 4, 0, 1, 3), 978)
19: ((1, 0, 3, 2, 4), 972)
20: ((1, 3, 0, 2, 4), 972)
21: ((1, 3, 0, 2, 4), 972)
22: ((2, 4, 0, 1, 3), 978)
23: ((2, 4, 0, 1, 3), 978)
24: ((1, 3, 0, 2, 4), 972)
25: ((1, 3, 0, 2, 4), 972)
26: ((3, 1, 0, 2, 4), 972)
27: ((2, 4, 0, 1, 3), 978)
28: ((2, 4, 0, 1, 3), 978)
29: ((2, 4, 0, 1, 3), 978)
30: ((1, 3, 0, 2, 4), 972)
31: ((1, 3, 0, 2, 4), 972)
32: ((1, 3, 0, 2, 4), 972)
33: ((1, 3, 0, 2, 4), 972)
34: ((1, 3, 0, 2, 4), 972)
35: ((1, 3, 0, 2, 4), 972)
36: ((1, 3, 0, 2, 4), 972)
37: ((1, 3, 0, 2, 4), 972)
38: ((2, 4, 0, 1, 3), 978)
39: ((3, 1, 0, 2, 4), 972)
40: ((3, 1, 0, 2, 4), 972)
41: ((1, 0, 3, 2, 4), 972)
42: ((1, 0, 2, 3, 4), 972)
43: ((1, 0, 3, 2, 4), 972)
44: ((1, 0, 3, 2, 4), 972)
45: ((2, 4, 0, 1, 3), 978)
46: ((1, 0, 2, 3, 4), 972)
47: ((1, 3, 0, 2, 4), 972)
48: ((1, 3, 0, 2, 4), 972)
49: ((1, 3, 0, 2, 4), 972)
50: ((1, 3, 0, 2, 4), 972)
51: ((2, 4, 0, 1, 3), 978)
52: ((3, 1, 0, 2, 4), 972)
53: ((2, 4, 0, 1, 3), 978)
54: ((2, 4, 0, 1, 3), 978)
55: ((3, 1, 0, 2, 4), 972)
56: ((1, 0, 2, 3, 4), 972)
57: ((1, 0, 2, 3, 4), 972)
58: ((1, 0, 3, 2, 4), 972)
59: ((1, 0, 3, 2, 4), 972)
60: ((1, 0, 3, 2, 4), 972)
61: ((1, 0, 3, 2, 4), 972)
62: ((1, 0, 3, 2, 4), 972)
63: ((1, 0, 3, 2, 4), 972)
64: ((2, 4, 0, 1, 3), 978)
65: ((2, 4, 0, 1, 3), 978)
66: ((1, 0, 2, 3, 4), 972)
67: ((1, 0, 2, 3, 4), 972)
68: ((2, 4, 0, 1, 3), 978)
69: ((1, 0, 3, 2, 4), 972)
70: ((1, 0, 3, 2, 4), 972)
71: ((1, 0, 3, 2, 4), 972)
72: ((1, 0, 3, 2, 4), 972)
73: ((1, 0, 3, 2, 4), 972)
74: ((1, 0, 3, 2, 4), 972)
75: ((3, 1, 0, 2, 4), 972)
76: ((3, 1, 0, 2, 4), 972)
77: ((1, 0, 2, 3, 4), 972)
78: ((1, 0, 2, 3, 4), 972)
79: ((1, 0, 2, 3, 4), 972)
80: ((1, 0, 2, 3, 4), 972)
81: ((1, 3, 0, 2, 4), 972)
82: ((3, 1, 0, 2, 4), 972)
83: ((2, 4, 0, 1, 3), 978)
84: ((1, 0, 3, 2, 4), 972)
85: ((1, 0, 3, 2, 4), 972)
86: ((1, 0, 3, 2, 4), 972)
87: ((1, 0, 3, 2, 4), 972)
88: ((3, 1, 0, 2, 4), 972)
89: ((3, 1, 0, 2, 4), 972)
90: ((3, 1, 0, 2, 4), 972)
91: ((2, 4, 0, 1, 3), 978)
92: ((1, 3, 0, 2, 4), 972)
93: ((1, 3, 0, 2, 4), 972)
94: ((2, 4, 0, 1, 3), 978)
95: ((3, 1, 0, 2, 4), 972)
96: ((2, 4, 0, 1, 3), 978)
97: ((2, 4, 0, 1, 3), 978)
98: ((2, 4, 0, 1, 3), 978)
99: ((2, 4, 0, 1, 3), 978)
100: ((2, 4, 0, 1, 3), 978)
Best: ((1, 0, 2, 3, 4), 972)
Runtime: 6.2230582 s
