Generations:
0: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
1: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
2: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
3: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
4: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
5: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
6: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
7: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
8: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
9: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
10: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
11: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
12: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
13: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
14: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
15: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
16: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
17: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
18: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
19: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
20: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
21: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
22: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
23: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
24: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
25: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
26: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
27: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
28: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
29: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
30: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
31: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
32: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
33: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
34: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
35: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
36: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
37: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
38: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
39: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
40: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
41: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
42: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
43: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
44: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
45: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
46: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
47: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
48: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
49: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
50: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
51: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
52: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
53: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
54: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
55: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
56: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
57: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
58: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
59: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
60: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
61: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
62: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
63: ((8, 4, 0, 6, 1, 9, 2, 5, 7, 3), 900)
64: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
65: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
66: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
67: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
68: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
69: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
70: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
71: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
72: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
73: ((3, 4, 7, 1, 8, 6, 0, 2, 9, 5), 900)
74: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
75: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
76: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
77: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
78: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
79: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
80: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
81: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
82: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
83: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
84: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
85: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
86: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
87: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
88: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
89: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
90: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
91: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
92: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
93: ((8, 0, 7, 6, 3, 9, 2, 4, 1, 5), 900)
94: ((2, 8, 9, 3, 0, 7, 6, 4, 5, 1), 900)
95: ((2, 8, 9, 3, 0, 7, 6, 4, 5, 1), 900)
96: ((2, 8, 9, 3, 0, 7, 6, 4, 5, 1), 900)
Best: ((5, 9, 3, 4, 8, 1, 7, 6, 0, 2), 900)
Runtime: 14.1675864 s
