Generations:
0: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
1: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
2: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
3: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
4: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
5: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
6: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
7: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
8: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
9: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
10: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
11: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
12: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
13: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
14: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
15: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
16: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
17: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
18: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
19: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
20: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
21: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
22: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
23: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
24: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
25: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
26: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
27: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
28: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
29: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
30: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
31: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
32: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
33: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
34: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
35: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
36: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
37: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
38: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
39: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
40: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
41: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
42: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
43: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
44: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
45: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
46: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
47: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
48: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
49: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
50: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
51: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
52: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
53: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
54: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
55: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
56: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
57: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
58: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
59: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
60: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
61: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
62: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
63: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
64: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
65: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
66: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
67: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
68: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
69: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
70: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
71: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
72: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
73: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
74: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
75: ((6, 2, 7, 1, 0, 15, 8, 23, 11, 13, 5, 3, 10, 20, 19, 12, 16, 14, 22, 17, 18, 4, 21, 24, 9), 884)
