Generations:
0: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
1: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
2: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
3: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
4: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
5: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
6: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
7: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
8: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
9: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
10: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
11: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
12: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
13: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
14: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
15: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
16: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
17: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
18: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
19: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
20: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
21: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
22: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
23: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
24: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
25: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
26: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
27: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
28: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
29: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
30: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
31: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
32: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
33: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
34: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
35: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
36: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
37: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
38: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
39: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
40: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
41: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
42: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
43: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
44: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
45: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
46: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
47: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
48: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
49: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
50: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
51: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
52: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
53: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
54: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
55: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
56: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
57: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
58: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
59: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
60: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
61: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
62: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
63: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
64: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
65: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
66: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
67: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
68: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
69: ((2, 13, 8, 1, 3, 5, 6, 4, 11, 7, 14, 10, 9, 0, 12), 1071)
