Generations:
0: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
1: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
2: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
3: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
4: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
5: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
6: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
7: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
8: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
9: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
10: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
11: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
12: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
13: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
14: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
15: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
16: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
17: ((9, 5, 0, 4, 13, 11, 14, 2, 12, 7, 6, 3, 1, 8, 10), 952)
18: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
19: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
20: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
21: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
22: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
23: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
24: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
25: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
26: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
27: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
28: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
29: ((0, 11, 1, 13, 9, 8, 2, 10, 6, 4, 5, 7, 12, 3, 14), 952)
