Generations:
0: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
1: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
2: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
3: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
4: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
5: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
6: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
7: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
8: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
9: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
10: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
11: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
12: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
13: ((5, 3, 7, 9, 1, 6, 8, 2, 4, 0), 657)
14: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
15: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
16: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
17: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
18: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
19: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
20: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
21: ((9, 3, 5, 4, 7, 0, 2, 1, 6, 8), 657)
22: ((3, 5, 4, 9, 0, 7, 1, 6, 8, 2), 657)
23: ((3, 5, 4, 9, 0, 7, 1, 6, 8, 2), 657)
24: ((3, 5, 4, 9, 0, 7, 1, 6, 8, 2), 657)
25: ((3, 5, 4, 9, 0, 7, 1, 6, 8, 2), 657)
26: ((3, 5, 4, 9, 0, 7, 1, 6, 8, 2), 657)
27: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
28: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
29: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
30: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
31: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
32: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
33: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
34: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
35: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
36: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
37: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
38: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
39: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
40: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
41: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
42: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
43: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
44: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
45: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
46: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
47: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
48: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
49: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
50: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
51: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
52: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
53: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
54: ((3, 7, 9, 1, 6, 0, 8, 5, 2, 4), 657)
55: ((9, 3, 7, 1, 4, 6, 8, 2, 0, 5), 657)
56: ((9, 3, 7, 1, 4, 6, 8, 2, 0, 5), 657)
57: ((9, 3, 7, 1, 4, 6, 8, 2, 0, 5), 657)
58: ((0, 3, 7, 9, 1, 5, 6, 2, 8, 4), 657)
59: ((0, 3, 7, 9, 1, 5, 6, 2, 8, 4), 657)
60: ((0, 3, 7, 9, 1, 5, 6, 2, 8, 4), 657)
61: ((0, 3, 7, 9, 1, 5, 6, 2, 8, 4), 657)
62: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
63: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
64: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
65: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
66: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
67: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
68: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
69: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
70: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
71: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
72: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
73: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
74: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
75: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
76: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
77: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
78: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
79: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
80: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
81: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
82: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
83: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
84: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
85: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
86: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
87: ((3, 2, 0, 4, 7, 9, 5, 1, 6, 8), 657)
88: ((3, 4, 9, 7, 1, 8, 0, 5, 2, 6), 657)
89: ((3, 4, 9, 7, 1, 8, 0, 5, 2, 6), 657)
90: ((3, 4, 9, 7, 1, 8, 0, 5, 2, 6), 657)
91: ((3, 4, 9, 7, 1, 8, 0, 5, 2, 6), 657)
