Generations:
0: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
1: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
2: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
3: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
4: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
5: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
6: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
7: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
8: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
9: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
10: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
11: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
12: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
13: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
14: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
15: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
16: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
17: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
18: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
19: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
20: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
21: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
22: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
23: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
24: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
25: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
26: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
27: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
28: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
29: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
30: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
31: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
32: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
33: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
34: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
35: ((2, 9, 12, 4, 3, 10, 8, 7, 13, 0, 1, 5, 11, 6, 14), 952)
