Generations:
0: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
1: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
2: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
3: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
4: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
5: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
6: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
7: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
8: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
9: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
10: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
11: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
12: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
13: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
14: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
15: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
16: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
17: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
18: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
19: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
20: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
21: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
22: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
23: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
24: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
25: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
26: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
27: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
28: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
29: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
30: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
31: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
32: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
33: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
34: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
35: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
36: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
37: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
38: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
39: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
40: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
41: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
42: ((5, 9, 4, 13, 14, 7, 10, 6, 11, 2, 1, 12, 0, 3, 8), 952)
