Generations:
0: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
1: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
2: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
3: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
4: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
5: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
6: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
7: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
8: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
9: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
10: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
11: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
12: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
13: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
14: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
15: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
16: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
17: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
18: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
19: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
20: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
21: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
22: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
23: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
24: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
25: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
26: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
27: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
28: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
29: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
30: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
31: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
32: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
33: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
34: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
35: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
36: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
37: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
38: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
39: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
40: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
41: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
42: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
43: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
44: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
45: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
46: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
47: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
48: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
49: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
50: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
51: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
52: ((0, 3, 4, 5, 13, 6, 2, 14, 12, 9, 7, 1, 8, 11, 10), 1120)
