Generations:
0: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
1: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
2: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
3: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
4: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
5: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
6: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
7: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
8: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
9: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
10: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
11: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
12: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
13: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
14: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
15: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
16: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
17: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
18: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
19: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
20: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
21: ((10, 7, 2, 12, 14, 6, 3, 8, 1, 11, 5, 4, 9, 13, 0), 1120)
