Generations:
0: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
1: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
2: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
3: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
4: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
5: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
6: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
7: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
8: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
9: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
10: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
11: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
12: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
13: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
14: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
15: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
16: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
17: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
18: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
19: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
20: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
21: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
22: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
23: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
24: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
25: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
26: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
27: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
28: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
29: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
30: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
31: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
32: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
33: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
34: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
35: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
36: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
37: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
38: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
39: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
40: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
41: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
42: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
43: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
44: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
45: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
46: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
47: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
48: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
49: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
50: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
51: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
52: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
53: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
54: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
55: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
56: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
57: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
58: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
59: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
60: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
61: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
62: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
63: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
64: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
65: ((13, 2, 8, 6, 12, 9, 14, 0, 5, 1, 3, 11, 10, 4, 7), 1071)
