Generations:
0: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
1: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
2: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
3: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
4: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
5: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
6: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
7: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
8: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
9: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
10: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
11: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
12: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
13: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
14: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
15: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
16: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
17: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
18: ((3, 2, 1, 10, 11, 9, 14, 12, 7, 4, 0, 6, 8, 5, 13), 1120)
