Generations:
0: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
1: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
2: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
3: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
4: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
5: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
6: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
7: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
8: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
9: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
10: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
11: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
12: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
13: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
14: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
15: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
16: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
17: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
18: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
19: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
20: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
21: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
22: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
23: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
24: ((9, 37, 19, 43, 39, 5, 30, 26, 29, 40, 18, 17, 35, 33, 46, 24, 32, 48, 45, 6, 11, 2, 34, 25, 20, 12, 10, 27, 0, 22, 15, 38, 3, 23, 44, 13, 36, 47, 8, 31, 42, 16, 41, 28, 4, 7, 21, 14, 49, 1), 1313)
