Generations:
0: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
1: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
2: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
3: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
4: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
5: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
6: ((24, 5, 1, 20, 7, 14, 21, 4, 23, 8, 19, 16, 6, 10, 12, 17, 0, 18, 22, 13, 11, 2, 9, 15, 3), 1136)
7: ((4, 13, 7, 1, 8, 18, 2, 12, 20, 15, 21, 0, 11, 19, 5, 23, 6, 3, 9, 14, 10, 16, 24, 22, 17), 1124)
8: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
9: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
10: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
11: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
12: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
13: ((5, 1, 20, 14, 4, 19, 16, 10, 12, 0, 11, 2, 8, 13, 21, 6, 18, 17, 22, 23, 3, 7, 9, 15, 24), 1118)
