Generations:
0: ((0, 2, 4, 1, 3), 978)
1: ((3, 1, 0, 2, 4), 972)
2: ((0, 2, 4, 1, 3), 978)
3: ((3, 1, 0, 2, 4), 972)
4: ((3, 1, 0, 2, 4), 972)
5: ((3, 1, 0, 2, 4), 972)
6: ((1, 0, 3, 2, 4), 972)
7: ((1, 0, 3, 2, 4), 972)
8: ((3, 1, 0, 2, 4), 972)
9: ((3, 1, 0, 2, 4), 972)
10: ((3, 1, 0, 2, 4), 972)
11: ((3, 1, 0, 2, 4), 972)
12: ((3, 1, 0, 2, 4), 972)
13: ((1, 0, 2, 3, 4), 972)
14: ((0, 2, 4, 1, 3), 978)
15: ((0, 2, 4, 1, 3), 978)
16: ((1, 0, 2, 3, 4), 972)
17: ((1, 0, 2, 3, 4), 972)
18: ((1, 0, 2, 3, 4), 972)
19: ((1, 0, 2, 3, 4), 972)
20: ((0, 2, 4, 1, 3), 978)
21: ((0, 2, 4, 1, 3), 978)
22: ((1, 3, 0, 2, 4), 972)
23: ((1, 3, 0, 2, 4), 972)
24: ((1, 3, 0, 2, 4), 972)
25: ((1, 0, 2, 3, 4), 972)
26: ((3, 1, 0, 2, 4), 972)
27: ((1, 0, 2, 3, 4), 972)
28: ((1, 0, 2, 3, 4), 972)
29: ((1, 0, 2, 3, 4), 972)
30: ((1, 3, 0, 2, 4), 972)
31: ((1, 3, 0, 2, 4), 972)
32: ((1, 3, 0, 2, 4), 972)
33: ((1, 0, 2, 3, 4), 972)
34: ((1, 0, 2, 3, 4), 972)
35: ((1, 0, 2, 3, 4), 972)
36: ((1, 3, 0, 2, 4), 972)
37: ((1, 0, 3, 2, 4), 972)
38: ((0, 2, 4, 1, 3), 978)
39: ((1, 0, 3, 2, 4), 972)
40: ((1, 0, 3, 2, 4), 972)
41: ((1, 0, 3, 2, 4), 972)
42: ((0, 2, 4, 1, 3), 978)
43: ((0, 2, 4, 1, 3), 978)
44: ((1, 0, 2, 3, 4), 972)
45: ((1, 0, 2, 3, 4), 972)
46: ((1, 0, 2, 3, 4), 972)
47: ((1, 0, 2, 3, 4), 972)
48: ((1, 0, 2, 3, 4), 972)
49: ((1, 0, 2, 3, 4), 972)
50: ((1, 3, 0, 2, 4), 972)
51: ((1, 0, 3, 2, 4), 972)
52: ((1, 0, 3, 2, 4), 972)
53: ((3, 1, 0, 2, 4), 972)
54: ((3, 1, 0, 2, 4), 972)
55: ((1, 3, 0, 2, 4), 972)
56: ((1, 3, 0, 2, 4), 972)
57: ((1, 3, 0, 2, 4), 972)
58: ((3, 1, 0, 2, 4), 972)
59: ((3, 1, 0, 2, 4), 972)
60: ((3, 1, 0, 2, 4), 972)
61: ((3, 1, 0, 2, 4), 972)
62: ((3, 1, 0, 2, 4), 972)
63: ((3, 1, 0, 2, 4), 972)
64: ((3, 1, 0, 2, 4), 972)
65: ((3, 1, 0, 2, 4), 972)
66: ((3, 1, 0, 2, 4), 972)
67: ((3, 1, 0, 2, 4), 972)
68: ((1, 3, 0, 2, 4), 972)
69: ((0, 2, 4, 1, 3), 978)
70: ((0, 2, 4, 1, 3), 978)
71: ((0, 2, 4, 1, 3), 978)
72: ((0, 2, 4, 1, 3), 978)
73: ((3, 1, 0, 2, 4), 972)
74: ((0, 2, 4, 1, 3), 978)
75: ((0, 2, 4, 1, 3), 978)
76: ((0, 2, 4, 1, 3), 978)
77: ((3, 1, 0, 2, 4), 972)
78: ((3, 1, 0, 2, 4), 972)
79: ((0, 2, 4, 1, 3), 978)
80: ((0, 2, 4, 1, 3), 978)
81: ((0, 2, 4, 1, 3), 978)
82: ((3, 1, 0, 2, 4), 972)
83: ((0, 2, 4, 1, 3), 978)
84: ((0, 2, 4, 1, 3), 978)
85: ((0, 2, 4, 1, 3), 978)
86: ((3, 1, 0, 2, 4), 972)
87: ((3, 1, 0, 2, 4), 972)
88: ((0, 2, 4, 1, 3), 978)
89: ((3, 1, 0, 2, 4), 972)
90: ((3, 1, 0, 2, 4), 972)
91: ((3, 1, 0, 2, 4), 972)
92: ((1, 3, 0, 2, 4), 972)
93: ((0, 2, 4, 1, 3), 978)
94: ((1, 0, 2, 3, 4), 972)
95: ((1, 0, 2, 3, 4), 972)
96: ((1, 0, 2, 3, 4), 972)
97: ((0, 2, 4, 1, 3), 978)
98: ((0, 2, 4, 1, 3), 978)
99: ((0, 2, 4, 1, 3), 978)
100: ((0, 2, 4, 1, 3), 978)
Best: ((3, 1, 0, 2, 4), 972)
Runtime: 6.2236521 s
