Generations:
0: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
1: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
2: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
3: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
4: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
5: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
6: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
7: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
8: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
9: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
10: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
11: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
12: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
13: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
14: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
15: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
16: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
17: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
18: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
19: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
20: ((19, 20, 7, 17, 21, 6, 23, 8, 24, 11, 18, 12, 3, 0, 16, 4, 15, 5, 14, 1, 2, 13, 9, 22, 10), 1218)
21: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
22: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
23: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
24: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
25: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
26: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
27: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
28: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
29: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
30: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
31: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
32: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
33: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
34: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
35: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
36: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
37: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
38: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
39: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
40: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
41: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
42: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
43: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
44: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
45: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
46: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
47: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
48: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
49: ((5, 0, 2, 14, 24, 21, 15, 9, 8, 18, 20, 1, 6, 17, 12, 19, 16, 22, 4, 13, 23, 10, 3, 11, 7), 1218)
