Generations:
0: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
1: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
2: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
3: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
4: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
5: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
6: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
7: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
8: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
9: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
10: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
11: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
12: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
13: ((43, 15, 24, 10, 6, 39, 21, 12, 1, 2, 40, 45, 13, 11, 16, 0, 9, 17, 42, 32, 31, 29, 14, 3, 25, 46, 22, 47, 23, 41, 33, 38, 19, 30, 5, 44, 37, 34, 20, 48, 26, 27, 4, 28, 36, 49, 35, 8, 18, 7), 1329)
