Generations:
0: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
1: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
2: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
3: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
4: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
5: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
6: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
7: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
8: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
9: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
10: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
11: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
12: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
13: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
14: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
15: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
16: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
17: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
18: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
19: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
20: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
21: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
22: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
23: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
24: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
25: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
26: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
27: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
28: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
29: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
30: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
31: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
32: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
33: ((5, 0, 36, 43, 3, 30, 33, 19, 14, 6, 49, 25, 34, 9, 46, 31, 1, 12, 45, 17, 44, 22, 48, 37, 18, 4, 32, 41, 7, 23, 2, 29, 40, 15, 27, 10, 38, 42, 47, 16, 24, 11, 8, 35, 26, 20, 13, 28, 21, 39), 1313)
